key	press_time	duration	accel_x	accel_y	accel_z
t	1733571062418	189	-0.41505003	9.918	1.143
i	1733571062229	233	0.060000002	9.745951	0.72405005
l	1733571061996	160	-0.31005	9.51105	1.059
p	1733571061836	212	-0.26700002	9.69495	1.38195
DEL	1733571061624	1423	-0.28305	9.669001	0.99405
l	1733571060201	227	-0.31905	9.774	0.63105005
s	1733571059974	232	-0.123	9.80805	0.93000007
SP	1733571059742	349	-0.19005	9.870001	1.42095
l	1733571059393	167	-0.29295	9.778951	1.0330501
l	1733571059226	239	-0.40095	9.98505	1.1520001
i	1733571058987	91	-0.36495003	9.85305	0.975
w	1733571058896	623	-0.26700002	9.814951	1.4299501
SP	1733571058273	216	-0.16605	9.7890005	0.50595003
e	1733571058057	243	-0.31695002	9.79605	1.167
w	1733571057814	371	-0.33795002	9.82905	1.15005
SP	1733571057443	285	-0.31395	9.846001	1.2100501
n	1733571057158	591	-0.53895	9.721951	0.97305006
o	1733571056567	183	-0.19500001	9.762	1.00605
o	1733571056384	187	-0.29805002	9.801001	1.143
s	1733571056197	649	-0.31695002	9.802951	1.27005
SP	1733571055548	99	-0.20700002	9.81	1.09305
e	1733571055449	283	-0.058050003	9.937051	2.3110502
c	1733571055166	367	-0.25500003	9.774	1.57605
n	1733571054799	237	-0.24495001	9.7890005	1.164
i	1733571054562	94	-0.36900002	9.68805	1.3110001
s	1733571054468	3607	-0.384	9.68595	1.11405
SP	1733571050861	882	-0.29805002	9.858001	0.93495005
d	1733571049979	194	-0.33795002	9.95895	1.2049501
l	1733571049785	138	-0.32205	9.64995	0.72900003
r	1733571049647	218	-0.24705002	9.82905	1.5670501
o	1733571049429	125	-0.33105	9.772051	0.882
w	1733571049304	172	-0.45105	9.910951	1.7820001
SP	1733571049132	94	-0.19695	9.774	0.55605
e	1733571049038	120	-0.156	9.87195	1.34895
h	1733571048918	747	-0.13695	9.978001	0.80505
DEL	1733571048171	478	-0.35505003	9.592051	1.42305
DEL	1733571047693	333	-0.19695	9.66195	1.8370501
DEL	1733571047360	180	-0.52995	9.71205	1.5520501
DEL	1733571047180	586	-0.39795002	9.786	1.5670501
SP	1733571046594	139	-0.09195001	9.754951	0.85305005
e	1733571046455	165	-0.55605	9.68805	1.0519501
h	1733571046290	582	-0.56595004	9.868051	0.48195
t	1733571045708	133	-0.27405003	9.760051	0.86295
t	1733571045575	3642	-0.537	9.7890005	1.3219501
SP	1733571041933	73	-0.35505003	9.86505	0.73800004
d	1733571041860	143	-0.24000001	9.943951	1.131
n	1733571041717	217	-0.25500003	9.813001	0.39105
u	1733571041500	216	-0.08895	9.975	0.11805001
o	1733571041284	227	-0.216	9.837001	0.83400005
r	1733571041057	340	0.08400001	9.999001	0.9990001
a	1733571040717	279	0.108	9.913051	0.95100003
SP	1733571040438	568	-0.28305	9.837001	0.87000006
u	1733571039870	662	-0.28305	9.81	0.36195
DEL	1733571039208	184	-0.27405003	9.83895	0.67095006
DEL	1733571039024	509	-0.23805001	9.784051	0.80100006
SP	1733571038515	482	-0.61095005	9.693001	0.89400005
y	1733571038033	174	-0.18	9.934951	0.84405005
o	1733571037859	147	-0.10395	9.8869505	0.549
y	1733571037712	275	-0.23805001	9.85995	0.88695
DEL	1733571037437	534	-0.61800003	9.81	1.1910001
DEL	1733571036903	139	-0.31695002	9.729	0.62295
DEL	1733571036764	190	-0.43395	9.8869505	1.0020001
DEL	1733571036574	519	-0.216	9.71895	0.74805003
SP	1733571036055	274	0.0010500001	9.937051	0.44895002
u	1733571035781	123	-0.09900001	9.894	1.1520001
o	1733571035658	141	-0.22095	9.66705	0.043950003
t	1733571035517	379	-0.30705002	9.83205	0.71895003
SP	1733571035138	120	0.18	9.987	0.44400004
e	1733571035018	193	-0.34995002	9.784051	1.2550501
e	1733571034825	523	-0.21105	9.66405	0.75495005
s	1733571034302	1080	-0.3	9.86505	0.94200003
SP	1733571033222	90	-0.37395	9.757951	0.966
d	1733571033132	118	-0.22800002	9.741	1.30095
n	1733571033014	605	-0.13005	9.8560505	0.99000007
a	1733571032409	2682	-0.26895002	9.70995	1.1550001
SP	1733571029727	128	-0.384	9.726001	1.18095
s	1733571029599	248	-0.42705002	9.814951	1.6390501
