key	press_time	duration	accel_x	accel_y	accel_z
SP	1733596054044	2245	-0.72	7.1980505	6.8770504
e	1733596051799	334	-1.9200001	7.5049505	6.2779503
i	1733596051465	259	-0.87795	7.2010503	7.0129504
n	1733596051206	302	-0.57195	6.9490504	7.0009503
SP	1733596050904	841	-0.36105	7.1050506	7.0129504
e	1733596050063	347	-2.3430002	7.48605	6.6829505
l	1733596049716	211	-0.37500003	6.8869505	7.2070503
DEL	1733596049505	157	-0.59805006	6.8700004	7.2240005
DEL	1733596049348	808	-0.52395004	6.8749504	7.2289505
e	1733596048540	356	-1.8889501	7.45695	6.4080005
k	1733596048184	336	-0.96900004	7.1860504	7.00395
a	1733596047848	382	-2.229	7.5049505	6.8029504
SP	1733596047466	852	-0.38505003	7.3090506	6.80805
a	1733596046614	369	-2.4510002	7.3110003	6.8050504
i	1733596046245	247	-0.84195006	6.7890005	6.8149505
n	1733596045998	469	-0.87105006	6.9930005	7.0849504
d	1733596045529	471	-1.4670001	7.28205	6.83895
u	1733596045058	324	-0.897	7.0980005	7.1400003
l	1733596044734	202	-0.41805002	6.8970003	7.15005
o	1733596044532	189	-0.58605003	6.7890005	7.1380506
p	1733596044343	506	-0.57600003	6.97305	7.1449504
SP	1733596043837	257	-1.149	7.21005	6.8239503
,	1733596043580	705	-1.35195	7.1119504	6.8269506
DEL	1733596042875	874	-0.177	6.8700004	7.2739506
SP	1733596042001	650	-0.79005	7.1629505	6.918
u	1733596041351	301	-1.3399501	7.1410503	6.642
d	1733596041050	415	-2.1330001	7.5379505	6.6520505
o	1733596040635	292	-1.09395	7.3710003	6.6520505
h	1733596040343	223	-1.3740001	7.3759503	6.6469502
c	1733596040120	528	-1.1509501	7.3110003	6.6400504
a	1733596039592	190	-2.05395	7.7440505	6.4870505
z	1733596039402	313	-1.50495	7.3330503	6.7570505
SP	1733596039089	269	-1.04295	7.1460004	6.7519503
,	1733596038820	817	-1.55295	7.24905	6.76905
u	1733596038003	303	-1.18005	7.3440003	6.76905
d	1733596037700	447	-1.575	7.4070005	6.4459505
o	1733596037253	325	-0.79905003	7.1670003	6.73995
h	1733596036928	267	-1.149	7.3609505	6.7380004
c	1733596036661	451	-0.94305	7.0950003	6.73995
s	1733596036210	212	-1.6320001	7.4430003	6.40005
w	1733596035998	1668	-1.6540501	7.4140506	6.3810005
SP	1733596034330	1535	-0.41400003	6.7650003	7.188
t	1733596032795	1097	-1.40295	7.6530004	6.4030504
i	1733596031698	202	-0.62700003	7.287	7.07805
l	1733596031496	503	-0.18900001	6.98505	7.0920005
DEL	1733596030993	168	-0.45705003	7.00395	7.1020503
DEL	1733596030825	179	-0.201	7.01205	7.1190004
DEL	1733596030646	1870	-0.141	7.00395	7.34595
y	1733596028776	270	-1.302	7.4140506	6.46005
r	1733596028506	380	-1.4670001	7.3830004	6.74805
u	1733596028126	325	-1.26795	7.2850504	6.49095
t	1733596027801	403	-1.67505	7.1700006	6.4800005
a	1733596027398	313	-1.79805	7.2679505	6.4339504
r	1733596027085	192	-2.14995	7.2970505	6.7549505
e	1733596026893	268	-1.6830001	7.3900504	6.5389504
t	1733596026625	359	-1.5319501	7.2970505	6.5610003
i	1733596026266	369	-0.79200006	6.98505	7.05705
k	1733596025897	7184	-0.46605003	7.0740004	7.0399504
SP	1733596018713	436	-1.04295	7.0740004	7.0330505
z	1733596018277	245	-2.0629501	7.3350005	6.4680004
a	1733596018032	246	-1.6680001	7.4449506	6.477
r	1733596017786	607	-1.7830501	7.27995	6.4750504
o	1733596017179	1086	-0.86100006	7.2340503	6.7309504
SP	1733596016093	6147	-0.648	7.29405	7.0350003
i	1733596009946	190	-1.3810501	7.1029506	7.00605
k	1733596009756	381	-1.029	6.64095	7.3729506
y	1733596009375	169	-1.55295	7.21995	6.88395
t	1733596009206	335	-2.23305	7.3300505	6.6160502
s	1733596008871	313	-1.7689501	7.2649503	6.609
y	1733596008558	323	-1.4170501	7.3330503	6.6139503
