key	press_time	duration	accel_x	accel_y	accel_z
DEL	1733578851102	684	-0.80895007	8.809951	4.07805
.	1733578850418	291	-0.768	8.52705	4.75605
.	1733578850127	302	-0.76605004	8.53005	4.7530503
.	1733578849825	180	-0.75600004	8.53905	4.74405
.	1733578849645	2042	-0.77505004	8.544001	4.7629504
DEL	1733578847603	1176	-0.41400003	8.776051	4.9180503
SP	1733578846427	986	-0.34905002	8.53005	4.9830003
DEL	1733578845441	2963	-0.61995006	8.51805	4.9950004
SP	1733578842478	190	-0.67200005	9.064051	4.15695
e	1733578842288	100	-0.53295004	8.78295	4.5040503
l	1733578842188	224	-0.67695004	9.082951	4.19805
z	1733578841964	214	-0.69105005	9.07995	4.2000003
SP	1733578841750	617	-0.66495	9.07995	4.2000003
DEL	1733578841133	49	-0.65595	9.066	4.191
DEL	1733578841084	46	-0.65595	9.066	4.191
DEL	1733578841038	45	-0.67200005	9.0730505	4.2070503
DEL	1733578840993	64	-0.67695004	9.06795	4.2120004
DEL	1733578840929	1317	-0.66	9.085051	4.51095
SP	1733578839612	190	-0.53805	9.078	4.2670503
k	1733578839422	167	-0.51900005	9.082951	4.26195
a	1733578839255	202	-0.51405	9.088051	4.25805
t	1733578839053	303	-0.52605003	9.076051	3.9460502
SP	1733578838750	224	-0.43800002	8.736	4.5550504
m	1733578838526	89	-0.50505	9.066	4.5349503
e	1733578838437	201	-0.52605003	9.052051	3.9610503
s	1733578838236	225	-0.53295004	9.054001	4.3099504
a	1733578838011	199	-0.60795003	9.05595	4.308
z	1733578837812	248	-0.25995	9.05895	3.7669501
c	1733578837564	471	-0.70605004	9.04395	4.0470004
SP	1733578837093	102	-0.957	9.06105	4.0470004
e	1733578836991	133	-0.68205005	9.04695	3.7999501
j	1733578836858	189	-0.66300005	9.066	3.7810502
u	1733578836669	326	-0.67200005	9.295951	3.7909503
DEL	1733578836343	157	-0.76305	9.030001	3.8220003
DEL	1733578836186	179	-0.73005	9.01605	4.071
DEL	1733578836007	157	-0.735	9.03495	4.1329503
DEL	1733578835850	505	-0.73695004	9.03195	4.13595
SP	1733578835345	123	-0.735	9.018001	3.8820002
e	1733578835222	123	-1.07895	9.018001	3.8820002
j	1733578835099	213	-0.73695004	9.03195	3.8910003
h	1733578834886	179	-0.73695004	9.07995	3.8910003
w	1733578834707	449	-1.0000501	9.099	3.89595
o	1733578834258	223	-0.72495	9.102	3.6210003
h	1733578834035	188	-0.72300005	9.07995	4.056
c	1733578833847	147	-0.735	8.901	4.32
a	1733578833700	180	-0.81795	8.89395	4.30305
z	1733578833520	572	-0.72	8.88405	4.31295
