key	press_time	duration	accel_x	accel_y	accel_z
SP	1733579678324	234	0.591	9.847051	1.9810501
,	1733579678090	460	0.62895006	9.885	1.72395
e	1733579677630	334	0.60795003	9.894	1.866
i	1733579677296	248	0.85905004	9.61695	1.54005
n	1733579677048	325	0.82995003	9.61695	2.09295
o	1733579676723	502	0.74700004	9.892051	1.8679501
r	1733579676221	293	0.79905003	9.901951	2.0959501
g	1733579675928	346	0.873	9.625951	1.4320501
SP	1733579675582	214	0.39900002	9.870001	2.4120002
m	1733579675368	357	0.57195	9.621	2.112
y	1733579675011	337	0.56505	9.61905	2.2009501
x	1733579674674	245	0.47400004	9.564	1.7890501
s	1733579674429	394	0.555	9.79905	2.3040001
k	1733579674035	615	1.00995	9.44205	2.56005
e	1733579673420	334	0.42795002	9.633	2.28705
i	1733579673086	447	0.85005003	9.471001	2.424
w	1733579672639	2572	0.20295002	9.814951	2.9220002
SP	1733579670067	459	0.69405	9.748051	1.6669501
w	1733579669608	314	-0.42600003	9.8230505	2.2390501
SP	1733579669294	246	0.411	9.66195	2.1460502
c	1733579669048	526	0.13095	9.65505	2.15295
i	1733579668522	442	0.27705002	9.904051	2.1430502
w	1733579668080	290	0.0	9.7560005	2.1649501
a	1733579667790	316	0.37095	9.76305	2.56005
b	1733579667474	458	1.2570001	8.886001	1.9260001
SP	1733579667016	336	0.50505	9.8539505	1.9159501
e	1733579666680	346	-0.081	9.769951	2.36595
i	1733579666334	359	0.363	9.538051	1.96395
s	1733579665975	393	0.177	9.81105	2.23005
SP	1733579665582	291	0.25095	9.813001	1.983
y	1733579665291	378	0.13395001	10.005	2.4
DEL	1733579664913	1032	0.61005	9.468	2.091
t	1733579663881	751	0.47805002	9.753	2.1000001
l	1733579663130	471	0.47100002	9.64095	1.9350001
g	1733579662659	627	0.40395	9.66195	2.1030002
o	1733579662032	269	0.39195	9.657001	2.388
m	1733579661763	996	0.79005	9.660001	2.3850002
SP	1733579660767	481	0.51405	9.64305	2.4880502
i	1733579660286	348	0.21300001	9.889951	2.3160002
c	1733579659938	381	0.49995002	9.592951	1.9710001
e	1733579659557	314	-0.034950003	9.922951	2.1990001
i	1733579659243	367	0.49500003	9.669001	2.21295
z	1733579658876	235	0.53295004	9.942	2.4880502
D	1733579658641	1032	0.61995006	9.790951	2.4480002
SP	1733579657609	247	0.75600004	9.504001	2.7919502
.	1733579657362	840	0.49995002	9.49695	2.77605
e	1733579656522	325	0.29205	9.95205	1.88505
j	1733579656197	324	1.09605	9.468	1.6380001
c	1733579655873	382	0.76605004	9.589951	2.67
a	1733579655491	356	0.112050004	9.592951	2.3800502
k	1733579655135	471	1.0669501	9.475051	2.91195
a	1733579654664	225	0.531	9.837001	2.08395
w	1733579654439	319	1.0309501	9.784051	2.2009501
SP	1733579654120	312	1.1179501	9.435	2.4810002
y	1733579653808	427	0.423	9.778951	2.09805
l	1733579653381	391	0.675	9.550051	1.8610501
y	1733579652990	303	0.16005	9.83895	2.29695
b	1733579652687	291	0.72300005	9.802951	2.5429502
SP	1733579652396	337	0.43800002	9.813001	2.55795
o	1733579652059	504	0.48600003	9.835051	2.22195
t	1733579651555	437	-0.462	10.17195	2.0329502
SP	1733579651118	403	1.0170001	9.70995	2.01705
e	1733579650715	335	-0.31800002	9.892051	1.674
n	1733579650380	292	1.02195	9.63105	2.469
