key	press_time	duration	accel_x	accel_y	accel_z
y	1733396511701	501	1.0258636	3.9794886	9.754389
s	1733396511200	240	0.9492084	4.0321894	9.0597
a	1733396510960	287	0.9587903	4.046562	9.155519
z	1733396510673	408	0.61384135	4.0226073	9.481304
SP	1733396510265	257	1.3564397	4.1040535	9.0501175
y	1733396510008	285	1.3276939	4.2525735	10.16162
ł	1733396509723	559	1.0402366	3.5866303	8.863271
y	1733396509164	247	0.7240334	3.7782686	9.869371
b	1733396508917	269	1.318112	3.5866303	9.083654
SP	1733396508648	303	1.3660216	3.6057942	9.51005
l	1733396508345	209	0.9348355	3.931579	9.76397
DEL	1733396508136	179	1.7061796	3.6249578	9.265711
DEL	1733396507957	400	2.0415466	3.5866303	9.902908
SP	1733396507557	400	2.6356254	3.404574	9.088446
l	1733396507157	183	3.2967772	3.1123254	9.476513
t	1733396506974	281	3.1817944	3.1410713	9.131564
SP	1733396506693	155	2.903919	3.270427	9.184265
e	1733396506538	239	2.1373658	3.280009	8.1254635
m	1733396506299	129	1.8163716	3.8118052	9.155519
w	1733396506170	292	1.4091402	3.5243478	9.596287
o	1733396505878	197	1.097728	3.7495227	9.61066
d	1733396505681	314	1.6438972	3.4285285	9.581914
u	1733396505367	196	1.6822248	3.5339298	10.070592
c	1733396505171	453	2.6547892	3.620167	10.223903
SP	1733396504718	924	1.8546993	4.276528	8.216492
ł	1733396503794	735	2.2858853	3.720777	8.781824
y	1733396503059	204	-0.013774002	3.5435116	9.71127
b	1733396502855	285	0.8917169	3.2368903	8.743497
SP	1733396502570	365	1.4618407	3.0979526	8.839315
y	1733396502205	219	0.2976382	3.715986	10.046637
n	1733396501986	210	1.4043493	3.5770483	9.658569
j	1733396501776	148	1.3660216	3.2848	8.868062
a	1733396501628	216	0.9492084	3.2512631	9.639405
f	1733396501412	475	0.13953662	3.960325	9.615451
SP	1733396500937	403	0.7431972	3.931579	9.433394
y	1733396500534	286	-0.25332186	4.683759	7.9050794
ł	1733396500248	454	0.6090504	3.1314893	9.433394
a	1733396499794	139	1.0546094	3.1027436	9.01179
i	1733396499655	215	1.1216829	3.0260882	10.099338
b	1733396499440	609	1.3276939	3.069207	9.902908
o	1733396498831	226	2.113411	3.1889808	9.653778
DEL	1733396498605	568	2.3817046	3.1602352	9.831044
k	1733396498037	255	2.2331848	2.7913313	10.257439
n	1733396497782	160	2.113411	2.8775685	9.950818
r	1733396497622	358	1.8738631	2.8871505	9.419022
a	1733396497264	243	0.7527791	3.1889808	9.61066
z	1733396497021	133	0.63779616	2.9877605	9.720852
c	1733396496888	350	0.54676795	3.0260882	9.131564
SP	1733396496538	261	1.4139313	3.38541	9.26092
ł	1733396496277	745	1.6055695	3.5339298	9.078864
y	1733396495532	398	0.16349141	4.142381	8.915971
DEL	1733396495134	167	1.9409364	3.399783	9.390276
DEL	1733396494967	404	2.2523487	3.4285285	9.55796
ł	1733396494563	514	1.9696822	3.3327096	9.193847
g	1733396494049	201	0.92525357	3.6393309	10.0801735
b	1733396493848	244	0.9492084	3.7016132	9.093237
SP	1733396493604	285	1.1552196	3.6920314	9.677733
i	1733396493319	186	1.2079201	3.6920314	9.567541
k	1733396493133	179	1.2462478	3.8118052	9.438186
j	1733396492954	236	1.4235132	3.6920314	9.787926
DEL	1733396492718	747	1.773253	4.156754	7.6703224
r	1733396491971	394	1.9457275	4.056144	9.3471575
a	1733396491577	148	1.4618407	3.9842796	9.064491
b	1733396491429	736	1.4091402	3.830969	8.963881
SP	1733396490693	326	1.318112	3.7878504	8.796197
j	1733396490367	165	1.4666318	3.7638958	9.121983
e	1733396490202	218	0.5371861	4.2525735	9.40944
t	1733396489984	472	-1.1252761	4.3723474	9.773553
DEL	1733396489512	383	1.9313545	3.960325	9.01179
DEL	1733396489129	451	1.8546993	4.056144	9.006999
DEL	1733396488678	610	2.2523487	3.950743	8.906389
h	1733396488068	137	2.0702922	3.9794886	9.332785
e	1733396487931	184	0.7431972	4.305274	8.824943
y	1733396487747	404	0.98274505	4.247782	7.9625707
SP	1733396487343	118	1.0210727	3.8645058	8.868062
z	1733396487225	199	0.8485983	3.9124153	9.6441965
SP	1733396487026	190	0.9012988	4.1232176	9.098027
s	1733396486836	313	0.8485983	4.171127	8.973463
e	1733396486523	78	0.987536	4.151963	8.9111805
i	1733396486445	258	1.2510387	4.0178165	8.992626
p	1733396486187	305	1.4810046	3.8022232	9.419022
SP	1733396485882	238	0.91088074	4.151963	9.323202
n	1733396485644	313	0.81506157	4.2429914	8.403338
e	1733396485331	172	0.37908447	4.9712167	8.149418
t	1733396485159	330	0.3886664	4.7604146	9.280084
SP	1733396484829	296	1.763671	4.38672	7.9961076
k	1733396484533	119	1.102519	4.156754	8.681214
a	1733396484414	92	1.112101	3.9938617	9.337575
j	1733396484322	253	1.2893664	4.1136355	9.121983
SP	1733396484069	361	0.95399934	4.496912	9.121983
o	1733396483708	179	1.2606206	4.3579745	9.337575
o	1733396483529	341	1.0306547	4.4681664	8.997417
DEL	1733396483188	600	-0.21020325	4.8083243	8.197328
i	1733396482588	155	1.6918067	3.830969	10.453868
d	1733396482433	174	1.2462478	4.056144	8.690796
SP	1733396482259	305	0.5898866	3.821387	10.837145
y	1733396481954	292	0.31680202	4.175918	9.869371
b	1733396481662	691	1.1456376	4.065726	8.81057
o	1733396480971	152	1.8307445	3.0260882	9.668152
o	1733396480819	261	3.133885	2.5805292	9.327993
c	1733396480558	492	2.9662013	2.963806	9.567541
