key	press_time	duration	accel_x	accel_y	accel_z
SP	1733592458260	466	-1.6755741	4.1288157	8.969795
i	1733592457794	595	-1.3307085	4.0031924	7.4362946
SP	1733592457199	558	-0.98614204	4.098905	7.19103
a	1733592456641	393	-1.1991032	4.612465	9.180363
ł	1733592456248	1695	-1.3570296	4.4925246	9.097811
y	1733592454553	268	-2.993421	4.8026943	9.206684
z	1733592454285	244	-0.80159557	3.6559339	8.457432
c	1733592454041	737	-1.7724833	4.0067816	8.633304
ń	1733592453304	1482	-1.1512468	4.549055	8.505288
o	1733592451822	251	-0.9693923	4.5909295	9.000901
k	1733592451571	577	-1.215853	4.7859445	10.145268
s	1733592450994	1253	0.16660027	4.589733	9.028419
SP	1733592449741	401	-0.47856453	4.5729833	9.496515
ż	1733592449340	1576	-0.87338024	4.8038907	8.842976
u	1733592447764	256	-2.2130618	5.091328	9.29163
j	1733592447508	883	-0.89491564	4.555037	8.14128
SP	1733592446625	330	-1.0387841	4.4781675	9.496515
a	1733592446295	397	-0.9311071	4.4231324	8.76132
k	1733592445898	518	-0.89371926	4.1778684	8.62134
ś	1733592445380	1938	-0.24017957	4.470989	8.918349
T	1733592443442	1666	-2.8259234	4.6495533	8.389236
SP	1733592441776	372	-1.4216357	2.958127	9.030811
.	1733592441404	647	-0.96819586	3.3963127	9.512068
ć	1733592440757	1569	-0.014057833	3.9720855	9.28804
a	1733592439188	498	0.5066802	4.4674	7.3956165
w	1733592438690	310	0.24945176	4.6902313	8.682357
o	1733592438380	607	-1.3977076	3.8760736	9.449855
t	1733592437773	219	-2.1508484	4.525127	8.903992
a	1733592437554	260	-1.1356934	4.3836513	8.7780695
r	1733592437294	534	-2.6404798	4.150351	8.5016985
u	1733592436760	1819	-0.97178507	3.8138602	8.275578
SP	1733592434941	464	-1.0519446	3.9358943	9.252148
s	1733592434477	454	-2.82712	4.776373	8.452646
a	1733592434023	222	-0.29042885	4.4841495	8.389236
n	1733592433801	380	-0.9490533	4.4039903	9.486943
SP	1733592433421	502	0.3714857	4.85414	8.681161
e	1733592432919	584	-0.20428723	4.833801	8.356933
ż	1733592432335	1748	-0.51206404	4.7656054	9.206684
o	1733592430587	352	-0.96819586	3.7073796	9.115757
m	1733592430235	913	-0.73100734	2.9688947	9.442677
SP	1733592429322	892	-1.2960125	4.409972	9.783653
j	1733592428430	636	-1.1787642	3.818646	9.237791
ó	1733592427794	1408	-1.297209	3.836592	8.675179
DEL	1733592426386	962	-0.34666017	3.3867414	8.754142
u	1733592425424	2166	-1.0375878	3.3577285	8.3581295
DEL	1733592423258	596	-1.3211372	3.4597225	10.187143
{	1733592422662	1684	-1.5248263	3.4345977	9.7704935
k	1733592420978	287	-1.5224334	3.9852462	10.331909
o	1733592420691	258	-1.154836	3.7277186	9.642477
p	1733592420433	408	-0.6412765	3.3278182	9.806385
s	1733592420025	606	0.56769717	4.269992	9.562318
SP	1733592419419	510	-1.128515	3.1663027	8.769695
o	1733592418909	207	-1.494916	3.0442686	8.257332
k	1733592418702	262	-1.3833506	3.00718	7.7907314
l	1733592418440	583	-1.6660028	3.5004005	10.366605
y	1733592417857	230	-1.535594	3.135196	7.823035
T	1733592417627	2672	-2.2764716	3.889234	7.3525457
SP	1733592414955	294	-1.7593229	3.4345977	9.16481
.	1733592414661	664	-2.1520448	4.001996	10.330712
y	1733592413997	477	-2.8438697	3.9517467	9.509675
n	1733592413520	1030	-1.2816557	3.5374892	9.082257
DEL	1733592412490	154	-0.58983076	3.2189445	9.5455675
DEL	1733592412336	1471	-0.41156548	3.0729825	9.290433
y	1733592410865	389	-3.0580273	4.253242	9.593424
SP	1733592410476	609	-1.5702899	2.5869403	8.666803
i	1733592409867	325	-1.3953147	3.5997026	8.475378
n	1733592409542	443	-1.0710872	3.7707894	10.162019
a	1733592409099	287	0.37268212	4.3872404	8.489735
s	1733592408812	614	-2.9946175	4.8852468	8.626125
i	1733592408198	295	-2.1221347	4.104887	10.26491
p	1733592407903	937	-0.5910272	3.275176	9.64128
SP	1733592406966	580	-2.3781667	3.5327036	10.890932
t	1733592406386	863	-1.9447666	4.429115	8.921938
a	1733592405523	226	-0.11694921	3.6906297	9.012866
m	1733592405297	682	-0.94307125	3.9756749	9.798011
e	1733592404615	395	0.360718	4.845765	8.216654
t	1733592404220	906	-2.0201404	4.5023947	8.921938
SP	1733592403314	263	-0.58983076	3.9143589	9.570692
a	1733592403051	255	-0.09421739	4.2568316	9.140882
n	1733592402796	508	-1.3941183	3.3003006	9.249755
SP	1733592402288	967	-0.7082755	3.4070804	8.860921
ć	1733592401321	3213	-1.4670994	4.7799625	9.109775
DEL	1733592398108	196	-0.12771691	3.1363924	9.077472
DEL	1733592397912	1651	0.21714866	3.1028929	8.286345
z	1733592396261	278	-0.62811595	4.1551366	9.121739
d	1733592395983	459	-2.5516462	4.2317066	7.900801
e	1733592395524	306	0.07686943	4.6818566	9.05115
i	1733592395218	266	-1.3067802	4.354937	9.710672
z	1733592394952	290	-0.6652047	4.504788	8.960223
d	1733592394662	466	-1.9890338	3.9924245	7.927122
e	1733592394196	301	0.76749784	5.8393846	8.988937
i	1733592393895	232	-1.0112667	4.619643	8.529217
w	1733592393663	497	-0.15882361	4.622036	8.59143
o	1733592393166	222	-2.2537398	4.3764725	9.897313
p	1733592392944	484	-1.0328021	4.2185464	7.9666038
SP	1733592392460	321	0.40857446	4.0163527	9.197113
c	1733592392139	556	0.8431709	4.5227337	9.34786
i	1733592391583	355	-1.7748762	4.5430727	9.847063
n	1733592391228	2010	-0.36610186	4.0366917	8.295917
SP	1733592389218	502	-0.62931234	4.6232324	10.389337
ę	1733592388716	1789	0.031405795	4.254439	8.257332
g	1733592386927	594	-2.0659032	4.801498	9.54796
o	1733592386333	363	-1.3414762	4.133601	9.865009
m	1733592385970	400	-0.20428723	4.210171	9.173184
SP	1733592385570	376	-0.34307095	4.6507497	9.571889
e	1733592385194	440	0.5593223	5.226523	8.311469
i	1733592384754	344	-0.63888365	4.1671004	8.402397
n	1733592384410	1596	-0.849452	3.8581274	8.935099
SP	1733592382814	3031	-0.7920243	2.9162526	8.864511
e	1733592379783	1733	0.8431709	4.941478	9.033205
i	1733592378050	331	-0.5491528	4.3645086	8.259725
c	1733592377719	641	0.6334998	4.5658045	9.25813
SP	1733592377078	608	-0.38524446	4.1024942	8.483752
ś	1733592376470	2611	0.4444668	4.5765724	8.96142
DEL	1733592373859	642	-0.5132605	3.682255	9.25813
ź	1733592373217	2672	-0.09421739	4.7488556	8.718249
i	1733592370545	340	-0.81954175	4.735695	7.972586
w	1733592370205	533	-1.2409776	5.4095736	8.831011
y	1733592369672	191	-2.251347	4.4685965	8.350951
z	1733592369481	280	-1.1033903	4.5191445	8.193922
c	1733592369201	697	-2.6428726	4.9402814	9.437891
O	1733592368504	2158	-1.2577274	4.066602	9.642477
SP	1733592366346	442	-0.29042885	3.566203	9.764511
.	1733592365904	866	-0.6257231	3.0526435	9.863813
ą	1733592365038	1533	-0.20189442	4.045067	9.197113
z	1733592363505	358	-0.4761717	4.4231324	9.207881
s	1733592363147	534	-3.1540394	4.9666023	8.73141
y	1733592362613	803	-1.9627128	4.048656	8.374879
ł	1733592361810	1270	-0.6257231	4.214957	9.597013
s	1733592360540	593	0.5916254	4.5658045	9.387342
SP	1733592359947	509	-0.39720857	3.8473597	9.191131
o	1733592359438	518	-0.7286145	3.6379876	9.017652
b	1733592358920	787	-1.4144573	4.475775	10.072288
l	1733592358133	293	0.040977087	3.7995033	8.673982
a	1733592357840	2639	0.7280163	4.2484565	9.31795
SP	1733592355201	728	-0.38644084	3.987639	9.05115
ą	1733592354473	1563	-0.26171497	3.8413777	8.774481
z	1733592352910	259	-0.19950159	4.0558343	8.618947
d	1733592352651	529	-2.9838498	4.672285	9.292826
i	1733592352122	409	-1.6217356	4.4721856	10.162019
w	1733592351713	1560	0.2853441	5.260022	8.907581
SP	1733592350153	354	-1.0423734	4.5023947	10.318748
e	1733592349799	417	0.75553375	4.7548375	8.403593
i	1733592349382	348	-1.4180465	4.3764725	9.544372
n	1733592349034	503	-0.5072784	4.042674	8.287541
ś	1733592348531	1564	0.6681957	3.9720855	8.428718
a	1733592346967	526	-8.9730846E-4	4.499703	9.298808
ł	1733592346441	1592	-0.9056834	4.4638104	9.097811
w	1733592344849	1640	0.5832505	4.517948	8.379665
SP	1733592343209	476	-0.8207382	3.6547375	9.842278
o	1733592342733	381	-1.1500504	3.7360935	10.360623
c	1733592342352	1563	0.4971089	3.807878	8.709874
SP	1733592340789	474	-2.644069	4.074977	9.655638
m	1733592340315	629	-1.911267	3.1794631	8.93151
y	1733592339686	257	-2.2525434	4.258028	8.712267
t	1733592339429	536	-2.5719852	4.7656054	8.207083
SP	1733592338893	847	-0.62093747	4.2352962	9.709476
o	1733592338046	1714	-0.2976073	3.865306	8.829815
SP	1733592336332	605	-0.27367908	4.592126	9.869795
ą	1733592335727	1486	-0.21026929	4.054638	8.4909315
z	1733592334241	383	0.13070793	4.5526443	9.561121
s	1733592333858	504	-3.4280176	4.8397827	8.6345005
i	1733592333354	332	-1.911267	3.531507	9.906884
p	1733592333022	1150	-1.282852	3.3469608	10.300802
SP	1733592331872	701	-0.85902333	2.8815567	5.5713882
i	1733592331171	624	-2.2525434	4.253242	10.223036
SP	1733592330547	591	-1.1261221	4.3561335	9.368199
ć	1733592329956	1509	-1.7497516	4.7009993	8.6141615
a	1733592328447	337	-1.5918252	5.0997033	8.955438
s	1733592328110	637	-2.6907291	4.5394835	8.730213
i	1733592327473	360	-1.4877375	4.8158545	7.535597
p	1733592327113	574	-0.6771688	4.284349	8.281559
SP	1733592326539	475	-0.9586246	4.8098726	9.599406
ą	1733592326064	1463	-0.060717873	4.28076	8.532805
j	1733592324601	276	-1.0950154	4.3633122	8.737391
a	1733592324325	330	-8.9730846E-4	4.3908296	9.073882
m	1733592323995	846	-0.5706882	3.5961134	9.405587
SP	1733592323149	555	-0.11216356	4.125226	8.883654
o	1733592322594	397	-0.24735804	4.69741	8.938688
c	1733592322197	3820	1.1829517	4.8637114	8.616554
SP	1733592318377	575	-0.64965135	4.479364	9.861421
ą	1733592317802	1506	0.05054838	4.3800616	8.793623
z	1733592316296	317	-0.6664011	4.662714	8.869296
d	1733592315979	441	-1.7210377	4.813462	8.838189
e	1733592315538	365	0.61675006	5.233701	7.748857
i	1733592315173	423	-0.6197411	4.8625145	8.712267
w	1733592314750	1080	0.35114673	5.3736815	8.82114
SP	1733592313670	667	-0.31914273	4.4195433	9.162417
e	1733592313003	543	0.50428736	5.258826	8.208279
i	1733592312460	339	-1.3486546	4.753641	8.608179
n	1733592312121	428	-0.6891329	4.8625145	9.399606
SP	1733592311693	723	-0.19710876	4.2795634	8.660822
e	1733592310970	656	0.8970094	5.0359945	8.553144
ż	1733592310314	1563	0.11515459	4.6471605	9.05474
DEL	1733592308751	1208	-0.2748755	3.987639	9.247362
z	1733592307543	634	0.9951151	4.679464	8.455039
o	1733592306909	379	-1.9495523	4.447061	9.089436
M	1733592306530	3633	-0.98016	4.052245	8.906385
SP	1733592302897	855	-1.3271192	3.6152558	9.048758
?	1733592302042	3397	-0.939482	4.5095735	8.20469
o	1733592298645	375	-0.5802595	4.249653	8.135298
f	1733592298270	752	0.7722835	4.571787	9.199506
u	1733592297518	874	-1.7688942	3.9481573	8.559127
SP	1733592296644	415	-0.9275179	3.822235	8.616554
h	1733592296229	279	-1.5128621	4.101298	9.24138
c	1733592295950	921	0.20249261	4.3992043	9.369396
i	1733592295029	450	-2.603391	4.191029	8.951849
n	1733592294579	511	-2.5325036	4.692624	9.421141
SP	1733592294068	948	-2.1065812	4.3058844	8.416754
o	1733592293120	262	-2.48704	4.3058844	9.066704
p	1733592292858	476	-1.5571294	3.868895	7.972586
SP	1733592292382	740	-1.358226	3.7827535	7.2640114
o	1733592291642	535	-2.082653	4.139583	9.046365
ł	1733592291107	1592	-1.7282162	4.091727	9.107382
DEL	1733592289515	927	-1.3713865	4.0498524	8.114959
k	1733592288588	1107	-1.8203398	4.377669	9.255737
a	1733592287481	333	-1.6827525	3.9888353	8.700303
i	1733592287148	487	-2.926422	4.4315076	9.037991
c	1733592286661	1218	-2.9515467	4.612465	8.35454
a	1733592285443	316	-1.1356934	4.392026	8.559127
l	1733592285127	620	-1.0136595	4.028317	8.346166
y	1733592284507	316	-2.7314072	4.5562334	8.622537
z	1733592284191	495	-1.3211372	4.4111686	8.577073
r	1733592283696	892	-2.914458	4.8038907	8.015656
p	1733592282804	575	-1.2337992	5.4143596	9.876974
SP	1733592282229	575	-1.2493526	4.6842494	9.561121
e	1733592281654	973	0.61076796	4.5765724	8.37129
ż	1733592280681	1575	-0.07148558	4.004389	8.175976
o	1733592279106	422	-2.2848465	4.019942	9.323933
M	1733592278684	2042	-1.0591232	3.9457645	8.126923
SP	1733592276642	436	-2.6333013	3.8952162	9.78485
.	1733592276206	1464	-1.1727822	2.821736	8.976974
a	1733592274742	306	-0.9095717	3.7731822	9.162417
i	1733592274436	407	-1.5044873	3.7049868	8.402397
n	1733592274029	526	-1.3893327	3.4286158	9.155238
a	1733592273503	384	-0.8602197	4.359723	8.301898
d	1733592273119	351	-2.9395826	4.9235315	9.188738
a	1733592272768	356	-0.06669993	4.1515474	8.624929
b	1733592272412	469	-2.1041884	4.2999024	9.230613
SP	1733592271943	642	-2.306382	4.371687	9.976575
o	1733592271301	641	-2.027319	4.388437	8.887242
g	1733592270660	854	-2.3039892	4.432704	8.465807
e	1733592269806	406	-4.0887356	4.8792644	7.986943
t	1733592269400	968	-2.9156544	4.6746783	8.689535
SP	1733592268432	2990	-1.7066808	3.708576	9.7298155
o	1733592265442	430	-0.92512506	4.001996	9.265308
d	1733592265012	828	0.23868406	4.121637	8.804391
SP	1733592264184	524	-1.6827525	4.558626	9.774082
i	1733592263660	317	-1.608575	4.089334	9.310772
l	1733592263343	536	-1.3546367	4.240082	9.697512
z	1733592262807	274	-0.7405786	4.55743	8.469396
s	1733592262533	529	-3.9571304	5.2073803	8.343773
e	1733592262004	511	-0.08584251	5.24088	8.567501
d	1733592261493	1053	-2.6991038	4.8194437	8.514859
o	1733592260440	272	-1.154836	4.0295134	8.938688
p	1733592260168	557	-1.3869399	4.476971	9.530014
SP	1733592259611	490	-1.1871392	4.4925246	9.933205
ż	1733592259121	1581	-0.28803602	4.490132	8.948259
e	1733592257540	443	-0.3394817	5.2540402	8.719446
t	1733592257097	1091	-2.754139	5.0733824	8.847761
SP	1733592256006	712	-0.90448695	3.8641095	9.106186
y	1733592255294	225	-1.6325033	4.8230333	8.577073
z	1733592255069	619	-1.4395819	4.740481	8.658429
r	1733592254450	798	-3.30718	4.5969114	8.495717
ó	1733592253652	1681	-1.6169499	4.35733	8.894421
t	1733592251971	803	-3.2330024	4.8768716	8.303095
k	1733592251168	1588	-2.4690938	3.822235	9.217452
SP	1733592249580	375	-1.3462619	4.3633122	9.238987
,	1733592249205	1279	-1.8490537	4.3788652	8.887242
e	1733592247926	577	-0.5886344	4.6782675	9.106186
i	1733592247349	371	-1.5786648	3.905984	8.356933
z	1733592246978	424	-0.93589276	4.1228333	8.766106
d	1733592246554	831	-3.9487555	5.252844	9.103793
u	1733592245723	778	-3.6003008	4.1024942	8.800801
l	1733592244945	1551	-2.62373	4.302295	9.480962
SP	1733592243394	488	-1.1847463	4.3609195	9.698709
ą	1733592242906	1625	-0.59700924	3.7133617	8.729017
j	1733592241281	542	-1.0399805	4.4674	8.984152
u	1733592240739	268	-2.5253253	4.673482	9.466604
s	1733592240471	679	-0.24137598	4.5861435	8.917152
i	1733592239792	296	-1.2804592	4.3034916	8.589037
p	1733592239496	1055	-0.51086766	3.9143589	8.94467
y	1733592238441	220	-1.7617157	4.813462	7.6624165
w	1733592238221	700	-0.09661021	4.686642	8.259725
SP	1733592237521	508	-2.1329024	3.9517467	10.017253
o	1733592237013	373	-0.8327023	4.0677986	9.103793
c	1733592236640	856	0.6466603	4.304688	9.053544
SP	1733592235784	557	-1.4623138	4.5705905	9.48455
e	1733592235227	349	-0.040378883	4.8768716	8.615358
w	1733592234878	455	-0.0212363	4.8038907	8.819944
a	1733592234423	284	-0.7812566	4.485346	9.3562355
k	1733592234139	814	-0.39601216	4.4602213	9.060722
e	1733592233325	526	0.3487539	4.7955155	8.166405
i	1733592232799	488	-1.9770697	4.49731	8.362915
C	1733592232311	1365	-1.4599209	4.577769	8.475378
SP	1733592230946	296	-1.777269	4.6782675	9.629316
.	1733592230650	868	-1.8526429	4.2556353	9.794421
ą	1733592229782	2001	-0.5587241	3.9924245	9.199506
g	1733592227781	1018	-1.7198412	4.186243	8.483752
o	1733592226763	682	-1.5499508	4.7213383	8.768498
r	1733592226081	495	-3.3263226	5.6213384	8.911171
d	1733592225586	877	-2.656033	5.0479584	9.127721
SP	1733592224709	424	-0.2856432	4.746463	8.942277
e	1733592224285	389	0.09601201	5.0937214	8.102995
i	1733592223896	456	-1.2409776	4.7141595	8.89801
b	1733592223440	484	-0.96460664	4.1850467	8.441878
o	1733592222956	337	-0.8889336	4.5059843	9.236594
s	1733592222619	1138	0.4229314	4.6806602	8.734999
SP	1733592221481	589	-0.7190432	4.5263233	9.681958
e	1733592220892	390	0.09601201	4.145565	9.073882
i	1733592220502	387	-0.39601216	4.210171	8.329415
