key	press_time	duration	accel_x	accel_y	accel_z
a	1733580402480	424	1.2589501	8.211	5.9500504
i	1733580402056	327	0.26805001	8.082001	5.5150504
c	1733580401729	346	-0.16005	8.332951	4.9740005
s	1733580401383	258	0.040050004	8.311951	5.53905
j	1733580401125	201	0.24405001	8.335951	5.27295
U	1733580400924	1144	-0.061950002	8.29695	5.5219502
SP	1733580399780	301	0.162	8.323951	5.58405
o	1733580399479	359	-0.04695	8.427	5.3490005
d	1733580399120	345	-0.23205002	8.41695	5.4139504
DEL	1733580398775	1446	0.39195	8.13195	5.04495
s	1733580397329	1009	0.097950004	8.166	5.67
SP	1733580396320	390	0.18900001	8.39295	5.184
y	1733580395930	316	-0.411	8.73795	4.9110003
m	1733580395614	403	0.68700004	8.20605	5.41905
e	1733580395211	280	-0.28905	8.635051	5.649
i	1733580394931	345	0.27705002	7.9890003	5.82105
z	1733580394586	270	0.29205	8.125051	5.8279505
d	1733580394316	246	-0.51705	8.52705	5.53095
e	1733580394070	360	-0.17400001	8.34105	5.2110004
j	1733580393710	481	0.85005003	7.82805	5.5069504
o	1733580393229	198	0.43995002	8.521951	5.1480002
p	1733580393031	965	0.39195	8.533951	5.4019504
SP	1733580392066	4190	0.16995001	8.20395	5.6920505
m	1733580387876	521	0.105000004	7.62195	6.3169503
e	1733580387355	234	-0.92100006	7.8949504	5.577
t	1733580387121	369	-1.23705	8.34105	5.80695
o	1733580386752	217	-0.22905001	7.9600506	5.577
p	1733580386535	371	-0.35895002	7.9840503	5.76105
SP	1733580386164	402	0.354	7.85895	5.8450503
a	1733580385762	1781	-1.1010001	8.4529505	5.3760004
SP	1733580383981	280	-0.28695002	8.295	5.4240003
,	1733580383701	1780	-0.62700003	8.20605	5.721
a	1733580381921	381	-0.71295005	8.13195	6.27405
w	1733580381540	191	-0.89295006	8.0460005	5.4910502
e	1733580381349	268	-0.70305	8.00805	5.49795
z	1733580381081	235	-0.70605004	8.017051	5.77605
s	1733580380846	739	-0.77805007	8.142	5.7780004
e	1733580380107	322	-0.49005002	8.326051	5.5270505
l	1733580379785	247	-0.23205002	8.070001	5.5189505
P	1733580379538	697	-0.462	8.332951	5.3760004
SP	1733580378841	190	-0.30405003	8.25405	5.5620003
z	1733580378651	212	-0.65595	8.2570505	5.5600505
SP	1733580378439	314	-0.483	8.26095	5.55495
a	1733580378125	345	-0.79905003	8.247001	5.60295
i	1733580377780	238	-0.51195	8.26095	5.18205
n	1733580377542	504	-0.22905001	7.9450502	6.16305
a	1733580377038	291	-0.45405003	8.51505	4.9230003
H	1733580376747	838	-0.62205005	8.50605	5.44995
SP	1733580375909	260	-0.58095	8.52	5.14305
a	1733580375649	339	-0.47595003	8.521951	5.14095
i	1733580375310	280	-0.30795002	8.52705	5.1649504
c	1733580375030	504	-0.64095	8.50605	5.1340504
o	1733580374526	192	-0.30795002	8.509951	5.12895
i	1733580374334	402	-0.651	8.680051	5.1270003
c	1733580373932	293	-0.40695003	8.680051	5.1120005
SP	1733580373639	313	-0.42600003	8.685	5.1319504
i	1733580373326	263	-0.18900001	8.592	5.1319504
SP	1733580373063	313	-0.19800001	8.58495	4.45905
i	1733580372750	371	-0.25305	8.590051	5.3899503
m	1733580372379	504	-0.045	8.58705	5.0740504
a	1733580371875	299	0.52905005	8.628	5.0809503
n	1733580371576	338	-0.40395	8.51295	5.076
i	1733580371238	369	-0.25800002	8.52	5.0929503
z	1733580370869	225	-0.33900002	8.508	5.3689504
d	1733580370644	638	-0.65805006	8.48205	5.3710504
o	1733580370006	459	-0.17400001	8.484	4.7719502
r	1733580369547	449	-0.38295	8.503051	5.352
SP	1733580369098	392	0.01905	8.779051	4.25505
z	1733580368706	1029	0.261	8.48205	5.163
SP	1733580367677	861	0.17895001	8.743051	4.8850503
o	1733580366816	462	0.045	8.632951	5.17005
w	1733580366354	279	-0.75600004	8.391001	5.433
t	1733580366075	370	-0.46605003	8.623051	4.8850503
s	1733580365705	347	-0.70305	8.60595	5.30205
n	1733580365358	436	-0.67905	8.36205	5.3899503
e	1733580364922	246	-0.624	8.43105	5.3809505
z	1733580364676	270	-0.37800002	8.434051	5.1120005
d	1733580364406	358	-0.85695004	8.475	5.4640503
o	1733580364048	426	-0.44700003	8.724	4.1329503
r	1733580363622	414	-0.56700003	8.72595	5.2660503
SP	1733580363208	369	-0.64605004	8.736	4.3819504
o	1733580362839	404	-0.59805006	8.985001	4.2790504
g	1733580362435	571	-0.94305	8.556001	5.2110004
w	1733580361864	346	-0.873	8.283	5.931
j	1733580361518	449	-0.30600002	8.235001	5.184
SP	1733580361069	247	-0.38700002	8.592	5.1870003
m	1733580360822	559	-0.37500003	8.34795	5.5410004
a	1733580360263	336	-0.19800001	8.608951	5.256
t	1733580359927	325	-0.54300004	8.61795	5.2699504
SP	1733580359602	382	-0.45405003	8.620951	4.67205
e	1733580359220	301	-0.402	8.57505	5.0719504
i	1733580358919	313	-0.41400003	8.58495	5.0620503
z	1733580358606	256	-0.28395	8.56995	4.8180003
d	1733580358350	282	-0.65595	8.628	5.41905
e	1733580358068	301	-0.84900004	8.344951	5.14095
b	1733580357767	639	-0.20295002	8.448	5.12895
SP	1733580357128	236	-0.0019500001	8.56305	5.2969503
,	1733580356892	2014	0.04695	8.238	5.56995
a	1733580354878	325	-0.94305	8.487	5.7250504
n	1733580354553	503	-0.41805002	8.03895	6.02895
a	1733580354050	349	-1.4959501	8.338051	5.61495
i	1733580353701	624	-1.33095	8.11305	5.9770503
t	1733580353077	552	-0.94305	8.20605	5.6989503
s	1733580352525	301	-1.07895	8.20905	5.65605
a	1733580352224	312	-1.07895	7.8900003	6.2040005
n	1733580351912	541	-0.28905	7.7899504	6.0220504
e	1733580351371	166	-1.1220001	8.40795	5.3299503
S	1733580351205	841	-0.90495	8.391001	5.32305
SP	1733580350364	312	-0.91395	8.532001	5.09595
y	1733580350052	316	-1.58895	8.323951	5.268
m	1733580349736	459	-0.98100007	8.211	5.57205
a	1733580349277	347	-1.1869501	8.32905	6.1129503
