key	press_time	duration	accel_x	accel_y	accel_z
n	1733579505351	203	0.59595	9.460951	2.9890501
SP	1733579505148	279	0.41400003	9.49005	2.352
i	1733579504869	405	0.37800002	9.475051	3.07695
SP	1733579504464	929	0.64605004	9.48495	2.98095
e	1733579503535	861	0.27195	9.48495	3.15405
i	1733579502674	562	0.32805002	9.427951	3.1630502
w	1733579502112	470	-0.29595003	9.580951	3.1680002
o	1733579501642	224	0.49800003	9.247951	3.18705
k	1733579501418	358	0.39900002	9.52095	2.83995
n	1733579501060	437	0.13605	9.50895	2.9170501
o	1733579500623	448	0.201	9.526051	3.21105
z	1733579500175	1029	0.13395001	9.507001	3.2070003
l	1733579499146	516	0.13395001	9.52305	3.357
a	1733579498630	347	-0.54105	9.574051	3.5700002
m	1733579498283	313	0.78000003	9.538051	3.0919502
l	1733579497970	247	0.35895002	9.526051	3.1039503
o	1733579497723	549	0.84495	9.253051	3.0889502
p	1733579497174	582	0.22905001	9.526051	3.1039503
s	1733579496592	336	-0.14805001	9.576	2.67705
w	1733579496256	1187	0.028050002	9.588	3.0889502
SP	1733579495069	997	0.60795003	9.68805	3.1990502
i	1733579494072	503	0.26505002	9.16695	3.4410002
s	1733579493569	325	-0.081	9.772051	3.0960002
a	1733579493244	325	0.08295	9.540001	3.42
n	1733579492919	469	0.65805006	9.16695	2.9890501
SP	1733579492450	315	0.18900001	9.456	2.8639503
y	1733579492135	637	0.27495003	9.456	3.20895
M	1733579491498	1658	0.36105	9.463051	3.4459503
DEL	1733579489840	493	0.62205005	9.451051	3.1350002
m	1733579489347	583	0.62205005	9.435	3.3070502
SP	1733579488764	430	0.67200005	9.435	3.3070502
.	1733579488334	1769	0.73005	9.448951	3.2929502
DEL	1733579486565	807	0.615	9.49005	2.9340003
SP	1733579485758	1288	1.12995	9.471001	2.6200502
a	1733579484470	369	-0.08595	9.62895	2.7589502
l	1733579484101	158	0.78705	9.33405	3.3120003
k	1733579483943	650	0.64395005	9.33195	3.31395
a	1733579483293	313	-0.25800002	9.748051	3.2689502
N	1733579482980	828	0.37305	9.468	3.42705
SP	1733579482152	259	-0.18105	9.46605	3.4000502
z	1733579481893	313	-0.74595004	9.45405	3.4150503
SP	1733579481580	325	-0.19605	9.468	2.5069501
a	1733579481255	381	-0.25995	9.456	3.5680501
l	1733579480874	269	0.77295005	9.451051	2.86905
i	1733579480605	258	0.22005	9.448951	3.0990002
m	1733579480347	248	0.19800001	9.448951	3.0990002
l	1733579480099	545	0.33495003	9.451051	2.7829502
n	1733579479554	504	0.076050006	9.46605	3.0919502
E	1733579479050	975	0.31095	9.703051	2.562
b	1733579478075	314	0.89505005	9.727051	2.052
i	1733579477761	1018	0.73200005	9.612	2.29905
DEL	1733579476743	201	0.98595005	9.613951	1.9159501
DEL	1733579476542	214	0.62205005	9.625951	1.9279501
DEL	1733579476328	234	0.67200005	9.625951	2.26605
DEL	1733579476094	315	0.66495	9.62895	2.26305
DEL	1733579475779	222	1.0000501	9.613951	2.25405
DEL	1733579475557	225	0.66300005	9.624001	2.2680001
DEL	1733579475332	224	0.91695005	9.633	2.25795
DEL	1733579475108	224	0.60795003	9.621	2.2699502
DEL	1733579474884	257	0.624	9.7560005	2.256
DEL	1733579474627	3275	0.65805006	9.475051	2.70405
a	1733579471352	605	-0.141	9.36795	3.3670502
m	1733579470747	414	0.56205004	9.432	2.7919502
l	1733579470333	415	0.63405	9.415951	3.0370502
o	1733579469918	291	0.53595	9.418051	2.9340003
p	1733579469627	514	0.28905	9.576	3.252
s	1733579469113	280	-0.21000001	9.727051	2.9290502
w	1733579468833	290	0.31305	9.748051	2.73705
c	1733579468543	304	0.52095	9.483001	2.4739501
e	1733579468239	446	0.56505	9.727051	2.73495
z	1733579467793	719	0.43500003	9.715051	2.91195
SP	1733579467074	392	0.38295	9.66195	2.742
a	1733579466682	403	-0.13095	9.33195	3.357
k	1733579466279	369	0.42795002	9.339001	3.0919502
j	1733579465910	303	0.16005	9.607051	2.8279502
o	1733579465607	571	0.52095	9.61905	3.084
r	1733579465036	224	-0.22695	9.471001	3.0940502
t	1733579464812	481	0.025950002	9.48705	2.7850502
SP	1733579464331	325	0.093	9.7890005	3.1039503
a	1733579464006	179	-0.14805001	9.576	3.1060503
z	1733579463827	269	0.21300001	9.58605	2.7180002
s	1733579463558	202	0.22695	9.562051	3.27795
a	1733579463356	368	0.112050004	9.556951	2.93805
m	1733579462988	268	0.96000004	9.30795	3.28605
SP	1733579462720	820	0.30105	9.564	2.9530501
a	1733579461900	896	0.20295002	9.391951	2.9580002
j	1733579461004	503	0.80205005	9.40095	2.9479501
SP	1733579460501	1774	0.74700004	9.406051	3.21105
a	1733579458727	561	0.47805002	9.66705	2.9260502
l	1733579458166	1002	1.48905	9.399	3.1590002
y	1733579457164	2507	0.59295005	9.241051	3.4099503
z	1733579454657	393	0.22200002	9.59805	2.7880502
r	1733579454264	470	0.21000001	9.559051	3.108
o	1733579453794	660	0.507	9.13305	3.5989501
w	1733579453134	538	-0.29595003	9.35595	3.1279502
T	1733579452596	2323	0.16995001	9.52095	3.24195
SP	1733579450273	313	0.82305	9.432	3.00495
!	1733579449960	2532	1.0530001	9.448951	2.7970502
a	1733579447428	335	-0.45195	9.84405	2.7799501
n	1733579447093	157	0.61695004	9.396001	2.4430501
n	1733579446936	370	0.24405001	9.717	2.457
i	1733579446566	380	0.15495001	9.705001	2.4160502
z	1733579446186	225	-0.025950002	9.672001	2.4880502
d	1733579445961	365	0.07095	9.574051	2.709
o	1733579445596	541	0.15795001	9.468	2.6940002
r	1733579445055	404	0.093	9.564	2.5860002
c	1733579444651	370	0.35895002	9.802951	2.019
a	1733579444281	356	-0.022950001	9.681001	2.60295
p	1733579443925	492	0.45705003	9.748051	1.9570501
u	1733579443433	708	0.363	9.784051	2.29395
