key	press_time	duration	accel_x	accel_y	accel_z
EPH	1733570397779	0	-1.5259501	7.5019503	7.18305
s	1733570397108	205	-0.51105005	7.1980505	6.7639503
e	1733570396903	94	-0.29805002	7.2030005	6.45795
c	1733570396809	154	-0.65205	7.2580504	7.4089503
e	1733570396655	112	-0.642	7.2679505	7.6189504
i	1733570396543	151	-0.79800004	6.9870005	7.5550504
P	1733570396392	585	0.14895001	7.1050506	6.3360004
SP	1733570395807	250	-0.18300001	7.1929502	6.774
o	1733570395557	77	-0.11100001	6.9679503	7.5709505
t	1733570395480	156	-0.52500004	7.1020503	5.8549504
n	1733570395324	152	-0.31005	7.1140504	7.4230504
I	1733570395172	579	-0.83205	7.0860004	6.7639503
SP	1733570394593	225	-0.29295	7.1329503	6.9030004
h	1733570394368	82	-0.42495003	6.8509502	7.5810003
s	1733570394286	184	-0.46500003	7.2559505	6.0799503
a	1733570394102	76	-0.120000005	7.3300505	6.6060004
m	1733570394026	84	-0.06105	7.2460504	6.4840503
S	1733570393942	687	-0.25005	7.1290503	6.9250503
SP	1733570393255	116	-0.04605	7.0810504	6.8440504
s	1733570393139	239	-0.26700002	7.1599503	6.4290004
a	1733570392900	226	-0.264	7.2169504	7.0470004
w	1733570392674	839	-0.63495004	7.0260005	6.939
SP	1733570391835	132	-0.14895001	7.11705	6.6400504
d	1733570391703	267	-0.10605001	7.24095	7.2739506
e	1733570391436	127	0.06795	7.3180504	7.7580004
p	1733570391309	165	0.30195	7.3180504	6.5080504
p	1733570391144	134	0.29700002	7.4730005	5.6080503
a	1733570391010	238	-0.279	7.3320003	6.81195
r	1733570390772	327	-0.46995002	7.15005	7.248
w	1733570390445	231	-0.47700003	7.08795	7.3939505
SP	1733570390214	674	-0.06795	7.155	7.00605
y	1733570389540	95	-0.549	7.1290503	6.7189503
f	1733570389445	169	-0.537	7.2769504	5.8759503
i	1733570389276	166	-0.11100001	7.0690503	6.4840503
t	1733570389110	167	-0.25005	7.1050506	7.3699503
o	1733570388943	193	-0.051000003	7.0260005	6.6160502
p	1733570388750	108	0.05595	7.32495	5.9149504
s	1733570388642	447	-0.076950006	7.155	7.0230002
SP	1733570388195	226	-0.64695	7.1239505	6.8940005
n	1733570387969	189	-0.60705	6.9280505	7.6170006
