key	press_time	duration	accel_x	accel_y	accel_z
e	1733501453895	155	-1.4269443	6.4667387	7.435792
p	1733501453740	490	-1.4466964	6.4589577	7.385514
o	1733501453250	294	-1.3862427	6.4326215	7.465719
l	1733501452956	226	-1.4371196	6.4463882	7.429208
e	1733501452730	166	-1.5053543	6.497265	7.2723875
n	1733501452564	568	-1.5406688	6.467337	7.405266
e	1733501451996	227	-1.5161282	6.2327056	7.6440873
P	1733501451769	4171	-1.2473791	6.5110316	7.414244
SP	1733501447598	4194	-0.92655605	6.8444242	7.1101804
)	1733501443404	323	-0.8607155	6.949769	7.047931
?	1733501443081	1228	-0.8690952	6.9479733	7.0383544
r	1733501441853	182	-0.7733272	7.156269	6.7534447
o	1733501441671	161	-0.729633	7.2005615	6.8504095
f	1733501441510	407	-0.84455466	7.1329255	6.8731546
SP	1733501441103	551	-0.7685388	7.15567	6.903082
t	1733501440552	229	-0.7589619	7.167641	6.728904
h	1733501440323	254	-0.8924387	7.0754647	6.940192
g	1733501440069	281	-0.9151836	7.16405	6.827066
i	1733501439788	173	-0.6967127	7.15567	6.9366007
f	1733501439615	391	-0.8846575	7.104195	6.8342485
SP	1733501439224	484	-1.115698	7.1305313	6.827665
u	1733501438740	165	-1.0815806	7.1766195	6.7103486
o	1733501438575	289	-0.94331545	7.0581064	6.9784994
y	1733501438286	368	-1.1348516	7.092224	6.8264675
DEL	1733501437918	630	-0.9056068	7.028179	6.981492
u	1733501437288	511	-1.0223241	7.1634517	6.787562
SP	1733501436777	477	-0.8523358	7.119757	6.8402343
o	1733501436300	155	-0.78050977	7.1544733	6.746262
d	1733501436145	164	-0.78050977	7.1544733	6.746262
SP	1733501435981	412	-0.81881696	7.165846	6.8623805
t	1733501435569	284	-0.7398083	7.1646485	6.7690067
a	1733501435285	131	-1.0761937	7.131728	6.830059
h	1733501435154	159	-1.0761937	7.131728	6.830059
W	1733501434995	1046	-0.9911995	7.023391	6.9665284
SP	1733501433949	556	-1.0007763	7.057508	6.905476
?	1733501433393	574	-0.7116765	6.927024	7.097611
r	1733501432819	70	-0.5662287	7.00304	7.0970125
o	1733501432749	137	-0.5662287	7.00304	7.0970125
f	1733501432612	803	-0.6440403	6.981492	6.9958572
SP	1733501431809	272	-1.0271125	7.114969	6.8324533
h	1733501431537	130	-0.9540894	7.131728	6.8773446
s	1733501431407	252	-0.9540894	7.131728	6.8773446
i	1733501431155	97	-0.985214	7.1550717	6.7223196
w	1733501431058	947	-0.8858546	7.0664864	6.9689226
SP	1733501430111	378	-0.9995792	7.0485296	6.969521
u	1733501429733	157	-0.84335756	6.9707184	7.150882
o	1733501429576	268	-0.84335756	6.9707184	7.150882
y	1733501429308	304	-0.8972271	7.1987658	6.735488
SP	1733501429004	228	-0.78410107	7.089231	6.952163
o	1733501428776	93	-0.7068881	7.1502833	6.841431
d	1733501428683	522	-0.724246	7.0712748	6.9647326
SP	1733501428161	161	-0.7679402	7.1981673	6.643311
t	1733501428000	227	-0.7679402	7.1981673	6.643311
a	1733501427773	193	-1.0516531	7.1047935	6.913856
h	1733501427580	191	-1.0582372	7.192182	6.6385226
W	1733501427389	766	-0.93613285	7.0287776	7.0850415
SP	1733501426623	802	-1.0175357	7.1101804	6.8444242
?	1733501425821	477	-0.5955577	7.0305734	7.0874357
r	1733501425344	173	-0.7392098	6.938995	7.0832458
o	1733501425171	739	-0.6889315	7.0982094	6.9371996
f	1733501424432	244	-0.82779527	7.1431007	6.7468605
SP	1733501424188	264	-0.99060094	7.2508397	6.7642183
y	1733501423924	175	-0.81043726	7.3897038	6.64391
r	1733501423749	182	-0.8355764	7.3627687	6.4661403
t	1733501423567	194	-0.82121116	7.1622543	7.01142
SP	1733501423373	219	-1.0726024	7.1502833	6.8067155
u	1733501423154	201	-0.9211691	7.0186024	7.1544733
o	1733501422953	269	-1.2348095	7.2490444	6.6044054
y	1733501422684	473	-1.1893197	7.265804	6.6271505
SP	1733501422211	273	-0.82719666	7.15567	6.8384385
o	1733501421938	117	-0.6823475	7.1586633	6.8647747
d	1733501421821	199	-0.6823475	7.1586633	6.8647747
SP	1733501421622	118	-0.5793968	7.2550297	6.7348895
t	1733501421504	299	-0.8086416	7.097611	6.8486137
a	1733501421205	121	-1.0618285	6.959346	7.105392
h	1733501421084	176	-0.94690675	6.9066734	7.0982094
W	1733501420908	1030	-0.79248077	6.8462195	7.0850415
SP	1733501419878	212	-0.86490536	6.935404	7.1143703
?	1733501419666	802	-0.8810662	6.909666	6.9886746
r	1733501418864	121	-0.62488663	7.056311	6.9826894
o	1733501418743	112	-0.6919243	7.0712748	6.959346
f	1733501418631	330	-0.6919243	7.0712748	6.959346
SP	1733501418301	250	-0.9103952	7.0904284	6.991069
e	1733501418051	135	-1.0486604	7.1790137	6.667253
v	1733501417916	415	-1.033098	7.1209545	6.8947024
i	1733501417501	229	-0.75477207	6.9348054	7.0610995
l	1733501417272	328	-0.6392518	6.839636	7.2604165
SP	1733501416944	374	-1.0564415	7.1903863	6.741473
u	1733501416570	185	-0.8511387	6.9569516	7.354389
o	1733501416385	285	-1.2330139	7.313688	6.367978
y	1733501416100	458	-1.1905168	7.255628	6.6870055
SP	1733501415642	298	-0.705691	7.079056	6.974908
o	1733501415344	177	-0.6123171	7.0449386	7.0407486
d	1733501415167	548	-0.66738373	7.0491285	6.927024
SP	1733501414619	378	-0.7493851	7.1143703	6.88752
t	1733501414241	297	-0.5386954	7.0593038	6.965331
a	1733501413944	133	-0.8714894	6.863578	7.0449386
h	1733501413811	167	-0.7589619	6.7109475	7.3322425
W	1733501413644	1131	-0.7589619	6.7109475	7.3322425
(	1733501412513	950	-0.87927055	6.457162	7.475296
SP	1733501411563	4318	-0.65541273	6.781576	7.201759
?	1733501407245	536	-0.78410107	6.405687	7.6704235
r	1733501406709	85	-0.81522566	6.7648168	7.1484876
o	1733501406624	112	-0.8834604	6.567894	7.4627266
f	1733501406512	311	-0.8834604	6.567894	7.4627266
