key	press_time	duration	accel_x	accel_y	accel_z
.	1733501062795	22339	1.6394296	4.2521024	8.924985
SP	1733501040456	491	-1.0151415	7.1909847	6.7546415
u	1733501039965	171	-1.2593501	7.4016747	6.8121023
o	1733501039794	751	-0.92416185	7.1766195	7.1089835
y	1733501039043	872	-1.4030021	7.5213847	6.381146
SP	1733501038171	262	-0.8619126	7.1766195	6.476914
d	1733501037909	123	-0.7757214	6.8893156	7.152079
n	1733501037786	169	-0.8810662	6.8893156	7.3100963
a	1733501037617	151	-0.8810662	6.8893156	7.3100963
SP	1733501037466	183	-0.62249243	7.0329676	6.994062
,	1733501037283	1936	-0.5793968	6.9611416	6.893505
y	1733501035347	328	-1.3742718	7.123947	6.9461775
DEL	1733501035019	789	-0.8810662	7.047333	7.0036387
g	1733501034230	172	-1.733402	7.5932107	6.8168907
a	1733501034058	238	-0.90021986	7.229292	6.6205664
s	1733501033820	472	-0.90979666	7.2340803	6.491279
SP	1733501033348	263	-1.0821792	6.9132576	7.1568675
I	1733501033085	3140	-1.1252748	6.96593	7.113772
SP	1733501029945	366	-0.8331822	7.2484455	7.018004
t	1733501029579	270	-0.78050977	7.3202715	6.42903
a	1733501029309	141	-1.1731589	7.1143703	7.1472907
h	1733501029168	366	-0.9864111	7.1383123	6.8839283
w	1733501028802	217	-1.0103531	7.1670427	6.3141084
SP	1733501028585	302	-0.93373865	6.9707184	7.080253
o	1733501028283	116	-0.90500826	7.147889	6.663662
D	1733501028167	993	-0.90021986	6.793547	7.3100963
SP	1733501027174	204	-1.0486604	7.0329676	6.63972
.	1733501026970	2879	-0.9624691	6.7121444	7.2622123
e	1733501024091	212	-0.93852705	7.133524	6.9078703
r	1733501023879	435	-1.067814	7.1861963	6.7642183
e	1733501023444	379	-1.2210429	7.2005615	6.4625487
h	1733501023065	333	-1.316811	7.0712748	6.9366007
SP	1733501022732	327	-0.89543146	6.9371996	6.9844847
l	1733501022405	130	-0.7469909	6.7648168	7.281366
l	1733501022275	413	-0.7469909	6.7648168	7.281366
i	1733501021862	155	-0.8283938	7.301118	5.9501896
t	1733501021707	381	-0.8331822	7.0952168	6.4625487
s	1733501021326	633	-0.92416185	6.7839704	7.9565306
SP	1733501020693	1240	-1.0773908	7.2867527	6.4146647
e	1733501019453	206	-0.9864111	7.3298483	6.108207
r	1733501019247	521	-0.89064306	7.2628107	6.845621
AP	1733501018726	1229	-1.6184803	7.3106947	6.9461775
u	1733501017497	187	-1.4221559	7.358579	6.467337
o	1733501017310	265	-1.0821792	6.932411	7.056311
y	1733501017045	764	-1.5753847	7.430405	6.529587
DEL	1733501016281	178	-0.770933	7.0904284	7.185598
DEL	1733501016103	186	-0.8523358	7.277176	6.4625487
DEL	1733501015917	578	-0.8619126	7.3202715	6.6492968
u	1733501015339	387	-1.2306197	7.559692	6.4386067
o	1733501014952	276	-0.94331545	7.3873096	6.1704564
u	1733501014676	548	-1.4030021	7.454347	6.3524156
SP	1733501014128	253	-0.8762778	7.277176	7.0467343
t	1733501013875	395	-0.91937345	7.3729444	6.534375
e	1733501013480	196	-1.163582	7.4735007	5.988497
y	1733501013284	1302	-1.2258313	7.3968863	6.8168907
SP	1733501011982	1249	-1.1587936	7.0569096	7.1472907
d	1733501010733	438	-0.92416185	6.9707184	7.223905
n	1733501010295	112	-0.92895025	6.999449	6.8982935
a	1733501010183	219	-0.92895025	6.999449	6.8982935
SP	1733501009964	252	-1.0869676	7.0569096	6.9461775
d	1733501009712	727	-0.7374141	7.037756	6.9844847
l	1733501008985	246	-0.7661445	6.927623	6.9318123
o	1733501008739	389	-0.9864111	7.100005	6.8982935
SP	1733501008350	3440	-0.8523358	7.1431007	6.845621
g	1733501004910	345	-0.7326257	7.2101383	6.7690067
n	1733501004565	567	-1.0582372	7.0186024	7.1233487
i	1733501003998	131	-1.115698	7.20535	7.041946
w	1733501003867	234	-1.115698	7.20535	7.041946
o	1733501003633	227	-1.0007763	7.0569096	7.1568675
r	1733501003406	200	-0.8475474	7.349002	6.87914
g	1733501003206	647	-1.3551182	7.147889	6.9605427
SP	1733501002559	229	-1.0295067	7.028179	6.9557543
e	1733501002330	201	-0.8858546	7.0425444	7.2765775
