key	press_time	duration	accel_x	accel_y	accel_z
EPH	1733591738205	0	-2.085644	4.9049873	8.442178
DEL	1733591737122	936	-0.03619144	3.7049868	9.209077
SP	1733591736186	106	-0.14745769	3.7199419	9.122637
a	1733591736080	130	-0.22582264	3.6308093	9.25125
j	1733591735950	128	-0.22582264	3.6308093	9.25125
a	1733591735822	197	-0.2015953	3.629912	9.253345
z	1733591735625	256	-0.20338993	3.6547375	9.183952
a	1733591735369	248	-0.20189442	3.708277	9.122038
w	1733591735121	178	-0.2973082	3.6293137	9.316455
u	1733591734943	2373	-0.19322042	3.739982	9.162118
DEL	1733591732570	593	-0.08075777	4.057928	9.017652
u	1733591731977	887	-0.19710876	3.97059	9.082257
SP	1733591731090	174	-0.1274178	4.1688952	9.018549
e	1733591730916	112	-0.12023934	4.104289	8.970692
k	1733591730804	275	-0.2542374	4.104887	9.189935
y	1733591730529	161	-0.19561325	4.15065	8.868698
t	1733591730368	203	-0.12831512	4.0621157	9.040084
a	1733591730165	113	-0.13160525	4.054638	8.907881
m	1733591730052	203	-0.19471595	3.8380876	9.218648
e	1733591729849	127	-0.2114657	3.8988054	9.21147
t	1733591729722	140	-0.2114657	3.8988054	9.21147
a	1733591729582	126	-0.076570325	3.9478583	9.086145
m	1733591729456	609	0.019142581	3.9864426	9.011969
SP	1733591728847	122	-0.116650105	3.987639	9.032906
a	1733591728725	115	-0.116650105	3.987639	9.032906
j	1733591728610	86	-0.13010973	3.9568315	9.151649
a	1733591728524	188	-0.13010973	3.9568315	9.151649
z	1733591728336	175	-0.11485548	3.9816568	9.103793
r	1733591728161	176	-0.063110694	3.9472601	9.094221
e	1733591727985	211	-0.0735793	3.9391842	9.085547
z	1733591727774	173	-0.10677971	3.9625144	9.084352
s	1733591727601	186	-0.08703893	3.9526439	9.145069
z	1733591727415	187	-0.092422776	4.085745	8.987143
o	1733591727228	122	-0.08883354	4.1201415	8.988339
r	1733591727106	222	-0.08135597	4.144668	9.009874
SP	1733591726884	91	-0.10438689	4.0740795	9.051749
z	1733591726793	202	-0.10438689	4.0740795	9.051749
e	1733591726591	138	-0.35862428	4.2373896	8.89113
t	1733591726453	240	-0.12592229	4.041178	9.059825
SP	1733591726213	262	-0.029012974	4.046263	8.916554
y	1733591725951	77	-0.23988047	4.022933	8.962616
z	1733591725874	296	-0.23988047	4.022933	8.962616
r	1733591725578	121	-0.10049855	4.1231327	9.047262
o	1733591725457	87	-0.10049855	4.1231327	9.047262
t	1733591725370	220	-0.14177474	4.0534415	9.003294
k	1733591725150	661	-0.07806584	3.950251	9.1211405
SP	1733591724489	244	-0.06969096	4.0531425	8.9979105
DEL	1733591724245	928	-0.019441685	4.1231327	9.008977
k	1733591723317	264	-0.15314065	3.917948	9.134899
,	1733591723053	406	-0.11096715	3.8228333	9.116654
i	1733591722647	158	-0.09960124	3.801298	9.157033
m	1733591722489	619	-0.09960124	3.801298	9.157033
o	1733591721870	262	-0.15643078	3.9391842	9.0646105
j	1733591721608	174	-0.1268196	3.917948	9.084352
a	1733591721434	128	-0.13878371	3.9161534	9.108279
n	1733591721306	395	-0.11395818	3.9720855	9.054142
z	1733591720911	146	-0.10677971	4.028317	9.024232
SP	1733591720765	265	-0.10677971	4.028317	9.024232
i	1733591720500	149	-0.21744776	3.9314077	9.153145
o	1733591720351	211	-0.21744776	3.9314077	9.153145
m	1733591720140	1178	-0.25752753	3.9131622	9.122038
SP	1733591718962	330	-0.18723837	3.9894335	9.145369
.	1733591718632	272	-0.10677971	3.9990048	8.822637
y	1733591718360	54	-0.27906293	3.9143589	9.1719885
w	1733591718306	173	-0.27906293	3.9143589	9.1719885
a	1733591718133	116	-0.2976073	3.9376888	9.175577
t	1733591718017	94	-0.2976073	3.9376888	9.175577
s	1733591717923	181	0.07298109	3.929912	8.917452
d	1733591717742	109	0.0062811594	3.9035912	9.141181
o	1733591717633	174	0.0062811594	3.9035912	9.141181
p	1733591717459	279	-0.025722843	3.8590248	9.066405
SP	1733591717180	108	-0.15403795	3.80399	9.150154
z	1733591717072	173	-0.15403795	3.80399	9.150154
SP	1733591716899	197	-0.18275183	3.8123646	9.173184
b	1733591716702	218	-0.1381855	3.9143589	8.975478
o	1733591716484	37	-0.16600206	3.8937206	9.198309
s	1733591716447	132	-0.16600206	3.8937206	9.198309
o	1733591716315	634	-0.15702899	3.9305103	9.057432
SP	1733591715681	128	-0.13220344	3.9155552	9.196216
d	1733591715553	146	-0.17796618	3.900301	9.091828
o	1733591715407	556	-0.16091733	3.9233317	9.106784
SP	1733591714851	94	-0.22013968	3.892225	9.111869
e	1733591714757	128	-0.22013968	3.892225	9.111869
i	1733591714629	172	-0.20668006	3.8796628	9.097511
n	1733591714457	90	-0.1680958	3.8491542	9.158528
a	1733591714367	208	-0.1680958	3.8491542	9.158528
d	1733591714159	171	-0.14416756	3.802195	9.199206
z	1733591713988	322	-0.16121642	3.8614175	9.086145
SP	1733591713666	137	-0.15553348	3.8389847	9.189635
e	1733591713529	104	-0.15553348	3.8389847	9.189635
n	1733591713425	171	-0.18753748	3.8030925	9.169596
n	1733591713254	278	-0.19381863	3.784548	9.150154
i	1733591712976	1139	-0.19082761	3.7749767	9.215957
SP	1733591711837	91	-0.12981063	4.0851464	8.98475
c	1733591711746	209	-0.14985052	4.031906	9.135498
e	1733591711537	85	-0.19800608	4.1171503	9.032606
i	1733591711452	175	-0.19800608	4.1171503	9.032606
k	1733591711277	279	-0.17138593	4.165007	8.933903
SP	1733591710998	56	-0.13100705	4.1225343	9.092427
e	1733591710942	231	-0.08135597	4.173382	8.912367
g	1733591710711	83	-0.1896312	4.083651	9.054142
o	1733591710628	183	-0.1896312	4.083651	9.054142
m	1733591710445	306	-0.1477568	4.0962133	9.029615
SP	1733591710139	401	-0.14895321	4.0980077	9.056535
o	1733591709738	513	-0.092422776	4.0731826	9.003893
t	1733591709225	182	-0.10468599	4.042674	9.09811
DEL	1733591709043	157	-0.07447661	4.0677986	9.085547
DEL	1733591708886	674	-0.07178468	4.1087756	8.983554
DEL	1733591708212	578	-0.067896344	3.976572	9.102298
SP	1733591707634	259	-0.11156536	4.0498524	9.135498
k	1733591707375	150	-0.07178468	4.071388	8.929416
y	1733591707225	134	-0.09182457	3.944269	9.140582
SP	1733591707091	225	-0.09182457	3.944269	9.140582
DEL	1733591706866	160	-0.033499517	3.982255	9.115757
DEL	1733591706706	150	-0.033499517	3.982255	9.115757
DEL	1733591706556	499	0.010169496	4.0295134	9.032606
SP	1733591706057	279	-0.03499503	4.016652	8.999406
o	1733591705778	69	0.027816564	3.932903	9.204889
t	1733591705709	335	-0.034396827	3.9200418	9.073584
,	1733591705374	682	-0.075673014	3.9696927	9.055937
DEL	1733591704692	166	0.07298109	3.876971	9.173783
DEL	1733591704526	177	0.061914288	3.9035912	9.123533
DEL	1733591704349	164	0.061016977	3.9990048	9.000004
DEL	1733591704185	364	0.061016977	3.9990048	9.000004
k	1733591703821	163	-0.04007978	4.0651064	9.049655
g	1733591703658	299	0.0020937198	4.1027937	9.018549
