key	press_time	duration	accel_x	accel_y	accel_z
SP	1733396208249	704	-0.24373995	4.6981325	8.192536
i	1733396207545	296	-0.7324176	4.7364597	9.874163
SP	1733396207249	322	-0.052101657	4.592731	9.117191
i	1733396206927	221	-0.14312984	4.827488	8.6141405
c	1733396206706	762	1.6247333	3.8645058	9.706479
DEL	1733396205944	649	0.84380734	4.247782	8.063181
c	1733396205295	523	0.6857057	4.2573643	9.026163
ś	1733396204772	445	0.2209829	4.151963	9.193847
k	1733396204327	223	0.5755137	3.9890707	9.783134
n	1733396204104	126	1.0833552	3.7878504	9.653778
c	1733396203978	445	0.69528764	3.9890707	8.585395
w	1733396203533	257	0.7144515	3.9651158	9.174683
b	1733396203276	337	0.35033873	3.9746978	9.2944565
o	1733396202939	228	0.04850844	4.2334094	10.21432
SP	1733396202711	300	1.0450275	4.3436017	8.173373
o	1733396202411	227	0.5755137	4.305274	8.40813
p	1733396202184	1375	0.54197705	4.3340197	9.447767
SP	1733396200809	602	-0.27727664	4.391511	10.271812
t	1733396200207	228	-0.0041920873	4.5735674	8.537485
s	1733396199979	319	-0.23415802	4.391511	8.729124
e	1733396199660	87	-0.19583037	4.132799	8.628513
j	1733396199573	478	-0.3156043	4.2573643	8.484785
SP	1733396199095	263	-0.48807874	4.3004827	10.013101
e	1733396198832	119	-0.32997715	4.2429914	8.997417
i	1733396198713	253	-0.15271176	4.151963	9.10761
n	1733396198460	166	-0.20062132	4.0082345	9.486095
e	1733396198294	341	0.47011265	4.511285	8.848898
z	1733396197953	221	-0.9911292	4.3148556	9.423813
c	1733396197732	492	-0.86177343	4.5591946	8.537485
i	1733396197240	223	-0.9480106	4.48733	9.227384
l	1733396197017	204	0.13474567	3.5914211	9.917281
a	1733396196813	257	-0.037728786	3.7974324	9.687315
z	1733396196556	381	-0.25332186	4.3388104	8.896808
SP	1733396196175	125	-0.25332186	4.180709	9.51005
a	1733396196050	1096	0.52760416	3.83576	8.772243
SP	1733396194954	360	-0.36830482	4.281319	9.169892
.	1733396194594	952	-0.30602238	4.3148556	8.226073
e	1733396193642	101	-0.569525	4.5352397	8.786615
j	1733396193541	287	-0.28685856	4.3436017	9.083654
SP	1733396193254	201	0.058090355	4.3483925	8.839315
ę	1733396193053	1266	-0.08563836	4.3579745	8.930344
i	1733396191787	591	-0.27727664	4.4585843	8.705169
DEL	1733396191196	281	0.06288131	4.861025	9.289666
DEL	1733396190915	93	0.19223715	4.9472623	8.417711
DEL	1733396190822	848	0.5132313	5.0143356	8.470412
SP	1733396189974	100	0.6042595	4.813115	8.887225
è	1733396189874	516	0.5228132	4.83707	7.603249
i	1733396189358	222	-0.4497511	4.813115	8.719542
b	1733396189136	238	-0.32518622	4.4633756	9.193847
u	1733396188898	238	-0.80907285	4.247782	9.778343
l	1733396188660	610	-0.41142344	4.1375904	9.246547
SP	1733396188050	550	-0.43537822	3.8070142	8.992626
o	1733396187500	266	-0.5120335	3.9890707	9.984355
n	1733396187234	1476	-0.41142344	4.2429914	10.219111
SP	1733396185758	378	-0.54557025	4.750833	8.772243
i	1733396185380	454	-0.9192649	4.813115	9.20822
SP	1733396184926	454	-0.43058726	4.7699966	8.384175
ą	1733396184472	741	-0.5407793	4.6885505	8.571022
z	1733396183731	241	-0.63180745	4.516076	8.446457
d	1733396183490	246	-0.27248567	4.367556	9.280084
o	1733396183244	229	-0.20541228	4.3244376	9.653778
h	1733396183015	261	-0.49766067	4.48733	9.035745
c	1733396182754	449	-0.50724256	4.295692	8.532695
SP	1733396182305	216	-0.32518622	4.0896807	9.716061
e	1733396182089	144	-0.7515814	4.381929	8.968672
i	1733396181945	235	-0.58868885	4.075308	9.323202
b	1733396181710	265	-0.5838979	4.276528	9.117191
o	1733396181445	173	-0.54557025	4.381929	9.46214
s	1733396181272	334	-0.4162144	4.3483925	9.006999
SP	1733396180938	256	-0.32039526	4.295692	9.433394
i	1733396180682	211	-0.7084628	4.4681664	9.553168
SP	1733396180471	291	-0.5168245	4.4490027	8.714751
u	1733396180180	239	-1.1156942	4.511285	8.834525
k	1733396179941	134	-0.1479208	4.813115	9.193847
t	1733396179807	823	0.03413557	4.870607	8.3171015
o	1733396178984	412	-0.018564958	4.2094545	9.476513
DEL	1733396178572	185	0.24014673	4.511285	8.815361
DEL	1733396178387	158	0.19223715	4.5496125	8.705169
DEL	1733396178229	175	0.2209829	4.5352397	8.882435
DEL	1733396178054	180	0.2641015	4.578358	8.9111805
DEL	1733396177874	379	0.43657598	4.492121	9.419022
SP	1733396177495	626	0.105999924	4.726878	9.064491
u	1733396176869	216	-0.61264366	5.6898603	8.403338
k	1733396176653	643	-0.26769474	5.3209567	8.983045
t	1733396176010	387	0.6042595	4.377138	8.733914
p	1733396175623	190	0.2305648	4.247782	9.629824
r	1733396175433	790	0.14432758	4.425048	7.5170116
w	1733396174643	461	-0.7611633	3.960325	9.155519
o	1733396174182	219	-0.57431597	3.830969	9.193847
ł	1733396173963	554	-0.5503612	3.945952	8.700378
o	1733396173409	191	-0.75637233	4.132799	9.754389
k	1733396173218	472	-0.60306174	3.9794886	10.128083
SP	1733396172746	175	-0.43058726	4.1471725	9.069282
w	1733396172571	90	-0.63180745	4.132799	9.327993
SP	1733396172481	375	-0.5599431	4.180709	8.815361
DEL	1733396172106	155	-0.22936708	4.1088448	8.906389
DEL	1733396171951	982	-0.0041920873	3.9028335	9.457349
a	1733396170969	40	0.41741213	-1.2474455	12.36546
m	1733396170929	188	1.437886	-0.70127636	13.457798
ą	1733396170741	618	0.5371861	3.2848	8.020062
z	1733396170123	279	0.19702812	3.5291388	8.901598
d	1733396169844	192	0.09641801	3.2848	10.022682
o	1733396169652	286	-0.34435004	3.8692968	8.805779
h	1733396169366	159	-1.1875585	4.2190366	8.642886
c	1733396169207	897	-0.53598833	4.056144	9.26092
SP	1733396168310	280	0.043717485	3.9699068	9.169892
e	1733396168030	160	0.010180783	3.8932514	9.275293
i	1733396167870	196	-0.45454204	3.7495227	9.677733
n	1733396167674	500	0.12516375	3.744732	9.155519
