key	press_time	duration	accel_x	accel_y	accel_z
DEL	1733592329265	445	0.8892327	5.851648	7.911569
p	1733592328820	333	0.84765744	5.8525453	7.833204
SP	1733592328487	74	0.74506515	5.837291	7.9387875
s	1733592328413	164	0.750449	5.804988	7.9950185
o	1733592328249	76	0.7471589	5.799305	7.9351983
c	1733592328173	268	0.7471589	5.799305	7.9351983
SP	1733592327905	84	0.718445	5.800202	7.982456
a	1733592327821	183	0.72352976	5.762515	7.9830546
z	1733592327638	176	0.70977104	5.7966127	7.969595
d	1733592327462	206	0.69960153	5.8064833	7.940283
a	1733592327256	217	0.70259255	5.8286166	7.949854
d	1733592327039	155	0.6765706	5.857331	7.9277205
SP	1733592326884	108	0.70678	5.8396835	7.9483585
e	1733592326776	234	0.70678	5.8396835	7.9483585
z	1733592326542	231	0.7049854	5.8432727	7.9100733
,	1733592326311	132	0.7163513	5.881259	7.7967134
SP	1733592326179	156	0.7163513	5.881259	7.7967134
r	1733592326023	81	0.666102	5.854938	7.9666038
j	1733592325942	85	0.6445666	5.8636117	7.9148593
r	1733592325857	86	0.6445666	5.8636117	7.9148593
i	1733592325771	148	0.6445666	5.8636117	7.9148593
z	1733592325623	195	0.68105716	5.838188	7.9307117
d	1733592325428	208	0.63888365	5.849554	7.937591
s	1733592325220	83	0.62721866	5.838188	7.9537425
n	1733592325137	224	0.5943173	5.8875403	7.876574
SP	1733592324913	223	0.602094	5.782555	8.009376
y	1733592324690	195	0.65084773	5.849554	7.9346
m	1733592324495	178	0.6726823	5.831907	7.9450684
j	1733592324317	69	0.6095716	5.79422	7.98784
r	1733592324248	127	0.6095716	5.79422	7.98784
i	1733592324121	196	0.68255264	5.745765	7.990233
k	1733592323925	746	0.75702924	5.749654	7.9761753
SP	1733592323179	489	0.75942206	5.8013983	7.9615192
.	1733592322690	308	0.8533404	5.839983	7.887641
DEL	1733592322382	375	0.8452646	5.85763	7.8684983
SP	1733592322007	96	0.7423732	5.831907	7.9483585
d	1733592321911	115	0.7423732	5.831907	7.9483585
j	1733592321796	109	0.7743772	5.8447685	7.893922
z	1733592321687	202	0.7743772	5.8447685	7.893922
d	1733592321485	172	0.7480562	5.838487	7.9133635
r	1733592321313	69	0.76510507	5.855237	7.919346
b	1733592321244	278	0.8135597	5.872585	7.902895
SP	1733592320966	227	0.8883354	5.8731833	7.854141
k	1733592320739	85	0.7938189	5.859125	7.9163547
y	1733592320654	154	0.86231345	5.8453665	7.865507
SP	1733592320500	239	0.86231345	5.8453665	7.865507
k	1733592320261	98	0.7465607	5.8480587	7.8930244
c	1733592320163	148	0.7465607	5.8480587	7.8930244
SP	1733592320015	211	0.6987042	5.768198	8.043174
y	1733592319804	38	0.75463647	5.8510494	7.91785
z	1733592319766	222	0.75463647	5.8510494	7.91785
c	1733592319544	210	0.76331043	5.8432727	7.8344007
a	1733592319334	22	0.7369894	5.8046885	7.979166
b	1733592319312	233	0.7369894	5.8046885	7.979166
o	1733592319079	159	0.79441714	5.8301125	7.9187474
z	1733592318920	307	0.79441714	5.8301125	7.9187474
SP	1733592318613	153	0.80787677	5.885147	7.7874413
e	1733592318460	98	0.7830512	5.8280187	7.940283
i	1733592318362	110	0.7830512	5.8280187	7.940283
s	1733592318252	159	0.75613195	5.858228	7.9776707
SP	1733592318093	121	0.8461619	5.9138613	7.786245
z	1733592317972	215	0.8461619	5.9138613	7.786245
e	1733592317757	881	0.84795654	5.8932233	7.891828
DEL	1733592316876	191	0.8700901	5.800202	7.940283
DEL	1733592316685	270	0.89401835	5.7951174	7.9776707
DEL	1733592316415	167	0.91136634	5.826224	7.8891363
DEL	1733592316248	142	0.9179466	5.858228	7.900203
DEL	1733592316106	182	0.9457632	5.8621163	7.8679
DEL	1733592315924	178	0.91854477	5.89083	7.845168
DEL	1733592315746	336	0.8461619	5.8731833	7.8463645
SP	1733592315410	78	0.7576275	5.89083	7.912167
e	1733592315332	144	0.75284183	5.8375897	8.052446
i	1733592315188	93	0.7857431	5.890232	7.865507
s	1733592315095	224	0.7857431	5.890232	7.865507
SP	1733592314871	91	0.7752745	5.936892	7.7219377
x	1733592314780	173	0.57517475	5.8767724	8.066205
d	1733592314607	124	0.70259255	5.8337016	7.946564
t	1733592314483	296	0.70259255	5.8337016	7.946564
SP	1733592314187	236	0.9696914	5.94766	7.793423
o	1733592313951	75	1.0453644	5.972186	7.7736826
t	1733592313876	661	1.0453644	5.972186	7.7736826
DEL	1733592313215	192	0.9720842	5.8447685	7.804191
DEL	1733592313023	156	0.93529457	5.844469	7.9013996
DEL	1733592312867	585	0.83030945	5.832804	7.995318
SP	1733592312282	240	0.9954142	5.968298	7.8071823
o	1733592312042	74	1.0639088	5.9620166	7.75125
y	1733592311968	703	1.0639088	5.9620166	7.75125
DEL	1733592311265	164	0.9945169	5.898607	7.841579
DEL	1733592311101	154	0.97507524	5.9114685	7.8487573
DEL	1733592310947	407	0.97507524	5.9114685	7.8487573
SP	1733592310540	238	0.87158567	5.905187	7.91456
o	1733592310302	60	0.94755775	5.9285173	7.760223
g	1733592310242	155	0.94755775	5.9285173	7.760223
DEL	1733592310087	159	0.95832545	5.903393	7.795218
DEL	1733592309928	697	0.8180462	5.871688	7.9615192
k	1733592309231	129	0.82642114	5.892625	7.850253
y	1733592309102	1360	0.92572325	5.8974104	7.8613195
,	1733592307742	176	0.85244304	5.879165	7.9187474
i	1733592307566	164	0.94755775	5.8480587	7.9561353
k	1733592307402	71	0.99032944	5.881259	7.84457
s	1733592307331	142	0.99032944	5.881259	7.84457
l	1733592307189	216	0.97836536	5.8686967	7.8726854
o	1733592306973	179	0.9984053	5.8764734	7.810173
p	1733592306794	423	0.93708915	5.8890357	7.908279
SP	1733592306371	79	0.8748758	5.9004016	7.833204
g	1733592306292	223	0.8748758	5.9004016	7.833204
z	1733592306069	201	0.84765744	5.849554	7.8628154
e	1733592305868	61	0.8063812	5.8396835	7.967501
j	1733592305807	215	0.8563314	5.8432727	7.8717885
SP	1733592305592	230	0.8605189	5.8429737	7.945667
k	1733592305362	45	0.9520443	5.8073807	7.888239
e	1733592305317	133	0.9520443	5.8073807	7.888239
l	1733592305184	116	0.82642114	5.808876	7.8957167
a	1733592305068	166	0.74566334	5.794519	8.030911
i	1733592304902	28	0.74566334	5.794519	8.030911
z	1733592304874	165	0.8039884	5.8151574	7.9100733
d	1733592304709	185	0.8039884	5.8151574	7.9100733
e	1733592304524	59	0.77766734	5.816653	7.938488
i	1733592304465	179	0.8500503	5.84088	7.9220376
n	1733592304286	218	0.8886345	5.8468623	7.925328
o	1733592304068	133	0.8539386	5.859125	7.8780694
p	1733592303935	320	0.8539386	5.859125	7.8780694
SP	1733592303615	67	0.7639086	5.8749776	7.8693953
w	1733592303548	2358	0.7639086	5.8749776	7.8693953
SP	1733592301190	933	0.75702924	5.8127646	7.9833536
.	1733592300257	298	0.8982058	5.8624153	7.8517485
i	1733592299959	81	0.9203394	5.858826	7.8834534
z	1733592299878	214	0.9203394	5.858826	7.8834534
d	1733592299664	164	0.9409775	5.85763	7.888538
r	1733592299500	134	0.9083753	5.8510494	7.877172
i	1733592299366	97	0.9403793	5.852844	7.9244304
w	1733592299269	137	0.9403793	5.852844	7.9244304
o	1733592299132	234	0.99690974	5.866304	7.8661056
p	1733592298898	246	1.006481	5.8731833	7.799106
d	1733592298652	121	0.8853444	5.8621163	7.9944205
o	1733592298531	275	0.8874381	5.8597236	7.785647
SP	1733592298256	105	0.84795654	5.8420763	8.021339
r	1733592298151	130	0.86201435	5.7984076	7.9737825
i	1733592298021	107	0.8739785	5.8615184	7.885846
c	1733592297914	191	0.8739785	5.8615184	7.885846
r	1733592297723	208	0.933799	5.8241305	7.8690963
a	1733592297515	104	0.8662018	5.8190455	7.94118
k	1733592297411	361	0.9092726	5.838188	7.917252
SP	1733592297050	112	0.8455637	5.790631	7.9666038
a	1733592296938	94	0.8455637	5.790631	7.9666038
n	1733592296844	186	0.8563314	5.788836	7.980662
SP	1733592296658	96	0.91555375	5.8286166	7.9037924
z	1733592296562	193	0.91555375	5.8286166	7.9037924
d	1733592296369	163	0.9762716	5.81097	7.9034934
e	1733592296206	108	0.9601201	5.8079786	7.944171
i	1733592296098	131	1.0301101	5.8343	7.8978105
w	1733592295967	186	1.0301101	5.8343	7.8978105
o	1733592295781	574	1.05015	5.840581	7.8894353
p	1733592295207	101	1.154537	5.8301125	7.7823567
d	1733592295106	194	0.85184485	5.808876	8.089236
o	1733592294912	313	0.9726824	5.7640104	7.98784
SP	1733592294599	88	0.97537434	5.751448	7.8236327
a	1733592294511	150	0.9490533	5.768198	7.9977107
l	1733592294361	73	0.9490533	5.768198	7.9977107
z	1733592294288	2324	0.85184485	5.736493	8.036594
SP	1733592291964	87	0.7959126	5.9057856	7.919645
c	1733592291877	153	0.7959126	5.9057856	7.919645
y	1733592291724	89	0.8039884	5.9153566	7.842177
z	1733592291635	193	0.8039884	5.9153566	7.842177
c	1733592291442	248	0.85154575	5.8767724	7.9259257
a	1733592291194	70	0.83090764	5.8390856	7.879864
n	1733592291124	508	0.83090764	5.8390856	7.879864
z	1733592290616	198	0.8859426	5.8821564	7.874779
a	1733592290418	206	0.8359924	5.9234324	7.9154572
z	1733592290212	54	0.89342016	5.9171515	7.7994056
SP	1733592290158	243	0.89342016	5.9171515	7.7994056
i	1733592289915	610	0.77377903	5.89083	7.902895
SP	1733592289305	85	0.90119684	5.9380884	7.8427753
c	1733592289220	231	0.9592228	5.916254	7.8574314
i	1733592288989	211	0.9586246	5.9177494	7.8607216
l	1733592288778	792	0.9807582	5.9210396	7.8080792
u	1733592287986	227	0.8246265	5.9210396	7.8373914
m	1733592287759	290	1.0190433	5.922535	7.8436728
o	1733592287469	162	1.0573285	5.9153566	7.817651
p	1733592287307	285	1.009472	5.8950176	7.876574
SP	1733592287022	40	0.96789676	5.91087	7.8077803
z	1733592286982	224	0.96789676	5.91087	7.8077803
e	1733592286758	211	0.9696914	5.936892	7.771888
t	1733592286547	500	0.91525465	5.9261246	7.832606
SP	1733592286047	106	0.93529457	5.9617176	7.763214
e	1733592285941	114	0.9068798	5.948258	7.8254275
k	1733592285827	104	0.9068798	5.948258	7.8254275
s	1733592285723	151	0.95443714	5.9727845	7.79133
SP	1733592285572	227	1.0007981	5.945865	7.8200436
m	1733592285345	90	1.0549357	5.982655	7.699505
s	1733592285255	122	1.0549357	5.982655	7.699505
l	1733592285133	152	0.96789676	5.9578295	7.861918
g	1733592284981	78	0.90358967	5.9410796	7.865507
o	1733592284903	211	0.90358967	5.9410796	7.865507
m	1733592284692	223	0.86201435	5.931508	7.8690963
SP	1733592284469	723	0.8662018	5.933303	7.804191
a	1733592283746	110	0.7710871	5.9156556	7.911569
SP	1733592283636	238	0.7710871	5.9156556	7.911569
,	1733592283398	223	0.8207382	5.8621163	7.8894353
e	1733592283175	81	0.7800602	5.879165	7.908279
i	1733592283094	171	0.7800602	5.879165	7.908279
j	1733592282923	87	0.8060821	5.892625	7.8487573
z	1733592282836	162	0.7896315	5.90758	7.8909307
o	1733592282674	121	0.7896315	5.90758	7.8909307
r	1733592282553	225	0.7743772	5.918647	7.938488
SP	1733592282328	81	0.75942206	5.933901	7.8032937
