key	press_time	duration	accel_x	accel_y	accel_z
SP	1733427476950	158	0.25800002	5.53695	7.5820503
m	1733427476792	107	0.55095005	5.4580503	8.31495
y	1733427476685	102	1.7359501	6.49905	7.4869504
n	1733427476583	176	0.24195	5.6610003	7.36005
o	1733427476407	153	-0.11400001	5.44995	8.20005
l	1733427476254	177	-0.028050002	5.4889503	7.9579506
o	1733427476077	149	-0.08505	5.47905	7.0530005
s	1733427475928	6384	0.24405001	5.6989503	7.6780505
m	1733427469544	264	0.12900001	5.532	7.63005
e	1733427469280	302	0.10305001	5.5530005	7.70205
k	1733427468978	159	-0.11595	5.6250005	8.104051
i	1733427468819	185	0.19605	5.4700503	8.346001
n	1733427468634	88	0.15105	5.43795	7.7400002
z	1733427468546	169	-0.22200002	5.1730504	7.9990506
c	1733427468377	168	-0.23400001	5.4550505	8.557051
e	1733427468209	194	0.028950002	5.37405	8.02305
n	1733427468015	176	-0.17205001	5.3980503	8.217
o	1733427467839	470	0.105000004	5.0599504	7.9129505
l	1733427467369	142	0.22995001	5.1919503	8.21895
s	1733427467227	1581	0.009000001	5.25705	8.286
SP	1733427465646	157	-0.26505002	5.5800004	7.386
z	1733427465489	426	0.22005	5.40495	7.4149504
SP	1733427465063	99	0.045	5.46705	7.8360004
a	1733427464964	127	-0.10395	5.151	7.9750504
k	1733427464837	80	-0.28905	5.2180505	8.6310005
z	1733427464757	176	-0.19095	5.43795	7.3380003
c	1733427464581	205	-0.65295005	5.13705	8.55
a	1733427464376	112	-0.025050001	5.23995	8.221951
p	1733427464264	17561	-0.057000004	5.268	8.487
SP	1733427446703	147	0.246	4.8690004	8.15505
,	1733427446556	86	-0.078	4.914	8.896951
DEL	1733427446470	158	0.45705003	4.7920504	8.3890505
DEL	1733427446312	4434	0.45000002	4.8850503	8.16405
SP	1733427441878	186	-0.53505003	5.958	8.073
.	1733427441692	970	-0.67395	6.02505	7.6330504
a	1733427440722	113	-0.46800002	5.7109504	7.7640004
k	1733427440609	265	-0.20295002	5.5729504	7.76205
p	1733427440344	344	-0.102000006	5.6059504	7.8790503
m	1733427440000	170	-0.15195	5.5270505	8.04705
a	1733427439830	95	-0.24795002	5.6730003	7.9680004
l	1733427439735	499	-0.279	5.3980503	7.6210504
SP	1733427439236	126	-0.65505004	5.67495	7.8409505
a	1733427439110	85	-0.29805002	5.6659503	7.59705
l	1733427439025	204	-0.25095	5.44995	7.1680503
a	1733427438821	825	-0.43995002	5.64195	8.578051
i	1733427437996	207	-0.32505003	6.0709505	6.9100504
b	1733427437789	1677	-0.025050001	5.78805	8.00895
SP	1733427436112	175	-0.25095	5.96505	7.15605
i	1733427435937	171	0.14400001	5.6730003	8.404051
o	1733427435766	178	0.36105	5.9869504	7.3429503
t	1733427435588	242	0.21105	5.81895	7.9609504
s	1733427435346	241	0.124050006	5.841	7.0200005
SP	1733427435105	185	0.043050002	5.67495	7.3120503
m	1733427434920	207	0.23205002	5.709	7.839
y	1733427434713	112	-0.14805001	5.9479504	6.9960003
r	1733427434601	478	-0.25095	6.33405	7.4050503
o	1733427434123	163	-0.025050001	5.92395	7.5780005
t	1733427433960	558	0.097950004	6.1380005	7.6399503
k	1733427433402	659	-0.009000001	5.6080503	7.8289504
SP	1733427432743	103	-0.21195	5.6179504	7.4290504
a	1733427432640	95	-0.18105	5.3880005	8.02995
n	1733427432545	190	-0.28395	5.31405	8.23095
SP	1733427432355	186	0.16305001	5.18895	7.7880006
k	1733427432169	154	-0.17205001	5.8290005	7.6920004
i	1733427432015	191	-0.29805002	5.6610003	8.262
n	1733427431824	205	-0.31995	5.4430504	8.66205
o	1733427431619	119	-0.47295	5.5579505	8.929951
t	1733427431500	167	0.61800003	5.55105	7.4290504
r	1733427431333	606	0.072000004	5.8120503	7.9579506
a	1733427430727	119	-0.246	5.3260503	8.11095
k	1733427430608	24536	-0.15	5.2540503	7.5799503
SP	1733427406072	136	-0.006	5.223	8.32005
,	1733427405936	4047	-0.19305001	5.09805	7.8120003
a	1733427401889	213	0.01695	6.0469503	8.073
t	1733427401676	280	0.30195	6.03	7.8289504
a	1733427401396	520	0.29895002	5.5680003	7.66095
DEL	1733427400876	230	-0.025050001	5.96505	8.47095
a	1733427400646	117	0.38505003	5.589	7.3050003
b	1733427400529	102	-0.093	5.4580503	7.9099503
r	1733427400427	160	0.201	5.7829504	7.6450505
e	1733427400267	107	-0.030000001	5.7709503	7.3639503
h	1733427400160	380	-0.28605002	5.75895	7.6249504
SP	1733427399780	148	0.079050004	5.532	7.2709503
z	1733427399632	66	-0.28605002	5.769	9.009001
u	1733427399566	157	-0.28605002	5.769	9.009001
j	1733427399409	354	0.18705001	5.5080004	8.178
SP	1733427399055	531	0.109950006	5.1540003	7.6849504
a	1733427398524	153	0.177	5.2920003	7.89795
n	1733427398371	178	-0.09	5.1730504	8.916
m	1733427398193	258	-0.028050002	5.0149503	8.301001
i	1733427397935	877	-0.20505	5.6250005	7.6519504
z	1733427397058	446	0.024	5.5339503	7.6159506
SP	1733427396612	118	0.012	5.5800004	8.02995
z	1733427396494	198	0.009000001	5.49405	7.8940506
SP	1733427396296	191	-0.00405	5.556	8.3560505
k	1733427396105	123	0.14400001	5.33295	7.4050503
e	1733427395982	119	0.096	5.6059504	7.90605
b	1733427395863	199	0.025950002	5.5009503	7.4940004
u	1733427395664	198	-0.25305	5.7109504	7.9270506
k	1733427395466	10888	0.08595	5.3380504	8.30805
SP	1733427384578	152	0.177	5.53695	8.442
,	1733427384426	81	0.25395	5.3760004	8.368051
DEL	1733427384345	4588	0.64395005	5.24205	7.79505
SP	1733427379757	146	-0.25095	6.25005	6.9
a	1733427379611	214	-0.36105	6.0060005	6.8430004
r	1733427379397	93	0.055050004	6.40605	8.266951
u	1733427379304	135	-0.86595005	6.54195	7.7310004
t	1733427379169	249	0.47595003	6.6210003	7.5850506
a	1733427378920	80	-0.61905	6.08295	8.563951
i	1733427378840	109	-0.507	5.8219504	7.6710005
w	1733427378731	214	-0.32505003	5.7640505	7.4820004
a	1733427378517	89	-0.066	5.07495	8.899051
l	1733427378428	1506	-0.066	5.07495	8.899051
k	1733427376922	589	-0.82305	6.3079505	7.9219503
