key	press_time	duration	accel_x	accel_y	accel_z
SP	1733596231364	718	-0.79200006	6.98295	7.0999503
e	1733596230646	335	-1.9560001	7.21995	6.7639503
i	1733596230311	245	-0.58605003	6.9330006	7.0519505
DEL	1733596230066	169	0.025950002	6.8370004	7.03695
DEL	1733596229897	919	-0.26505002	6.8110504	7.0399504
e	1733596228978	302	-2.02005	7.4470506	6.53205
u	1733596228676	258	-1.00695	7.0069504	7.3440003
n	1733596228418	314	-0.51195	6.70305	7.04505
SP	1733596228104	627	-0.79905003	6.8440504	7.0470004
e	1733596227477	368	-2.013	7.35195	6.5539503
l	1733596227109	337	-0.70605004	6.6450005	7.2070503
a	1733596226772	335	-2.1420002	7.17705	7.1280003
SP	1733596226437	661	-0.78195006	6.8110504	7.1119504
u	1733596225776	169	-0.957	6.8320503	6.67605
j	1733596225607	514	-1.20105	6.7549505	6.9540005
a	1733596225093	236	-1.98405	7.347	6.6520505
r	1733596224857	289	-2.0059502	7.3060503	6.6450005
k	1733596224568	383	-0.87795	6.7320004	6.918
SP	1733596224185	672	-0.82095003	6.801	6.9199505
y	1733596223513	246	-1.7569501	6.9250503	6.9150004
c	1733596223267	345	-0.91395	6.80805	7.2360005
o	1733596222922	204	-0.57405	6.8580003	7.2340503
n	1733596222718	280	-0.61995006	6.86595	7.2499504
l	1733596222438	212	-0.84195006	6.49695	6.978
o	1733596222226	179	-0.49695003	6.66405	6.978
p	1733596222047	460	-0.81405	6.918	7.1950502
SP	1733596221587	603	-0.837	6.918	7.1950502
a	1733596220984	338	-1.67505	7.11705	6.8509502
n	1733596220646	784	-0.31305	6.70305	7.2460504
SP	1733596219862	783	-0.82095003	7.1269503	6.9420004
e	1733596219079	325	-1.9939501	7.3879504	6.8430004
i	1733596218754	325	-1.0309501	7.1340003	6.8580003
c	1733596218429	794	-1.2420001	7.227	7.1260505
DEL	1733596217635	112	-0.16905001	6.9570003	7.1280003
DEL	1733596217523	202	-0.38700002	6.9540005	7.3630505
DEL	1733596217321	930	-0.126	6.97305	7.116
e	1733596216391	302	-2.4180002	7.00395	6.879
u	1733596216089	314	-1.194	6.8250003	6.8910003
c	1733596215775	347	-1.848	7.1119504	6.8910003
e	1733596215428	336	-2.09205	7.07595	6.57
k	1733596215092	425	-0.98595005	6.7390504	7.1119504
r	1733596214667	292	-2.1330001	7.3060503	6.834
a	1733596214375	358	-2.1349502	7.1980505	6.4750504
m	1733596214017	314	-0.69105005	6.6880503	7.0129504
SP	1733596213703	414	-0.71295005	6.74595	7.0279503
w	1733596213289	358	-2.04195	7.4070005	6.7050004
SP	1733596212931	885	-0.39000002	7.1670003	7.05705
y	1733596212046	302	-1.58895	7.05495	7.0350003
m	1733596211744	201	-0.82605004	6.5809503	7.2979503
i	1733596211543	178	-1.0339501	6.6600003	6.939
p	1733596211365	212	-0.93600005	6.7720504	7.2190504
