key	press_time	duration	accel_x	accel_y	accel_z
s	1733571267904	250	-0.025050001	9.837001	0.813
r	1733571267654	199	0.025050001	9.825001	0.65205
e	1733571267455	249	-0.076950006	9.777	0.42195
t	1733571267206	133	-0.120000005	9.882001	1.61205
c	1733571267073	283	0.003	9.772051	0.657
a	1733571266790	200	0.064950004	9.846001	0.58005005
r	1733571266590	161	-0.52005005	9.805051	0.98505
a	1733571266429	172	0.04605	9.814951	0.00795
h	1733571266257	76	-0.252	9.793051	0.76695
c	1733571266181	222	-0.003	9.753	0.003
SP	1733571265959	111	-0.23505001	9.83205	1.15005
r	1733571265848	299	-0.22095	9.79605	0.62805
s	1733571265549	438	-0.16605	9.784051	0.71895003
a	1733571265111	94	-0.25695002	9.745951	0.99705005
l	1733571265017	482	0.0010500001	9.79605	0.9799501
SP	1733571264535	83	0.0049500004	9.87705	0.91305006
e	1733571264452	205	-0.20700002	9.70005	1.179
r	1733571264247	510	-0.09705	9.90795	1.02795
a	1733571263737	403	0.052950002	9.86295	0.87705004
SP	1733571263334	311	-0.079950005	9.75	0.80505
e	1733571263023	223	0.01995	9.85305	0.74100006
r	1733571262800	249	0.28800002	9.85305	0.50595003
e	1733571262551	160	0.36705002	9.834001	0.56100005
h	1733571262391	222	0.91005003	10.108951	-0.11805001
SP	1733571262169	92	-0.13995	9.825001	1.07295
d	1733571262077	123	-0.33105	9.82695	1.10895
n	1733571261954	117	-0.30195	9.892051	0.82905006
a	1733571261837	690	-0.24705002	9.73095	1.34595
NL	1733571261147	3137	-0.17805001	9.729	2.01405
f	1733571258010	198	-0.09705	9.913051	0.38895002
f	1733571257812	369	-0.156	9.801001	0.02205
u	1733571257443	149	-0.04605	9.918	0.822
t	1733571257294	216	0.42405003	9.772051	0.66405004
s	1733571257078	117	-0.171	9.967951	0.27405003
SP	1733571256961	117	-0.06105	9.733951	0.93495005
e	1733571256844	175	0.18300001	10.12905	-0.50595003
p	1733571256669	82	-0.57105005	9.4800005	0.97305006
y	1733571256587	235	-0.043950003	9.83205	0.753
t	1733571256352	253	-0.16395001	9.904051	0.64305
SP	1733571256099	91	-0.441	9.762	0.66405004
d	1733571256008	127	-0.28995	9.66405	1.2079501
n	1733571255881	131	-0.20205002	9.738001	1.26495
a	1733571255750	232	-0.34605002	9.748051	1.38705
SP	1733571255518	310	-0.14895001	9.8220005	1.2430501
p	1733571255208	239	-0.21105	9.71895	1.557
l	1733571254969	286	-0.63795	9.95895	1.26705
e	1733571254683	157	-0.26205	9.68595	1.12905
h	1733571254526	1020	-0.432	9.729	0.72195005
SP	1733571253506	2625	-0.20400001	9.847951	1.296
o	1733571250881	83	0.087000005	9.790951	0.666
t	1733571250798	684	-0.05595	9.963	0.85305005
SP	1733571250114	97	0.049050003	9.85995	0.633
e	1733571250017	168	0.14400001	9.8560505	0.82005006
v	1733571249849	280	-0.35505003	9.766951	0.42900002
DEL	1733571249569	572	-0.15405001	9.858001	1.3440001
DEL	1733571248997	150	-0.17595	9.870001	1.18605
DEL	1733571248847	164	-0.18795002	10.01595	1.5090001
DEL	1733571248683	200	-0.10095	9.760051	1.35105
DEL	1733571248483	684	-0.09195001	9.86295	1.11195
o	1733571247799	96	-0.77895004	9.949051	0.61605
t	1733571247703	195	-0.04605	10.047001	0.95595
SP	1733571247508	109	0.14895001	9.84105	0.55395
e	1733571247399	93	0.14205001	9.858001	1.488
b	1733571247306	316	-0.36195	9.754951	1.11405
o	1733571246990	165	-0.40095	9.82905	1.7680501
L	1733571246825	1179	-0.32595003	9.54195	1.93095
NL	1733571245646	1581	0.23805001	9.741	1.9399501
e	1733571244065	217	-0.13005	9.778951	0.26700002
r	1733571243848	215	0.13005	9.927	0.70695
e	1733571243633	132	-0.08205	9.906	0.96795005
h	1733571243501	300	0.0010500001	9.702001	0.39405003
SP	1733571243201	185	-0.16095	9.717	0.52500004
o	1733571243016	182	-0.231	9.669001	0.303
d	1733571242834	232	-0.35295	9.793051	1.14795
SP	1733571242602	204	-0.19905001	9.880051	0.54405004
o	1733571242398	77	-0.23505001	9.69795	1.0830001
t	1733571242321	272	-0.17805001	9.84405	0.76695
SP	1733571242049	93	-0.21405001	9.813001	0.59505004
e	1733571241956	152	-0.31005	9.73095	0.65400004
s	1733571241804	154	-0.48195	9.937051	1.11405
l	1733571241650	94	-0.40995002	9.717	0.65895003
e	1733571241556	506	-0.39105	9.741	1.416
SP	1733571241050	313	-0.11805001	9.85305	0.43395
t	1733571240737	70	-0.34305	9.83205	-0.50100005
a	1733571240667	192	0.18300001	10.038	0.38595003
h	1733571240475	86	0.01995	9.762	0.67800003
w	1733571240389	596	-0.20400001	9.729	0.54195005
SP	1733571239793	138	-0.076950006	9.774	0.63495004
w	1733571239655	83	-0.18795002	9.798	0.32595003
o	1733571239572	197	-0.28605002	9.729	0.42900002
DEL	1733571239375	148	-0.034050003	9.80805	0.46095002
DEL	1733571239227	819	-0.29805002	9.754951	0.597
o	1733571238408	45	0.00795	9.786	0.92295
w	1733571238363	216	-0.13695	9.769051	0.31695002
n	1733571238147	165	-0.10095	9.837001	0.58005005
k	1733571237982	205	-0.109050006	9.7890005	0.279
SP	1733571237777	78	0.132	9.690001	0.34605002
t	1733571237699	138	0.12495001	9.798	0.17805001
o	1733571237561	211	-0.10095	9.793051	0.43395
n	1733571237350	288	0.076950006	10.014001	1.04205
SP	1733571237062	231	-0.051000003	9.784051	0.71205
o	1733571236831	214	-0.109050006	9.99705	0.67095006
DEL	1733571236617	435	-0.15195	9.80805	0.71895003
SP	1733571236182	599	0.27105	9.870001	0.61095005
DEL	1733571235583	638	-0.156	9.726001	0.72405005
DEL	1733571234945	820	-0.003	9.70695	1.2790501
DEL	1733571234125	53	-0.109050006	9.714001	1.5670501
DEL	1733571234072	40	0.027	9.760051	1.45395
DEL	1733571234032	34	0.027	9.760051	1.45395
DEL	1733571233998	60	0.027	9.760051	1.45395
DEL	1733571233938	33	-0.015000001	9.74295	1.31505
DEL	1733571233905	41	-0.00795	9.754951	1.43295
DEL	1733571233864	96	-0.00795	9.754951	1.43295
DEL	1733571233768	1134	-0.15195	9.75	1.4899501
w	1733571232634	68	-0.16095	9.916051	0.87195003
o	1733571232566	223	0.09900001	9.621	0.52305
n	1733571232343	166	0.28800002	9.628051	0.11595
k	1733571232177	200	-0.006	9.766951	0.13695
SP	1733571231977	110	-0.051000003	9.892051	0.37695003
t	1733571231867	117	-0.11100001	9.904051	0.03705
o	1733571231750	188	-0.18495001	9.814951	0.58305
n	1733571231562	166	-0.09195001	9.8560505	0.50100005
n	1733571231396	207	-0.13695	9.93	0.37905002
o	1733571231189	76	-0.09705	9.736051	0.58695
d	1733571231113	361	-0.109050006	9.898951	0.63495004
SP	1733571230752	213	0.01695	9.790951	0.44595003
I	1733571230539	656	-0.21405001	9.80805	0.98205006
SP	1733571229883	117	-0.11100001	9.87495	1.14495
s	1733571229766	227	-0.22095	9.70005	0.882
a	1733571229539	984	-0.16095	9.801001	1.4800501
SP	1733571228555	263	-0.003	9.85995	0.432
e	1733571228292	199	-0.03705	9.765	0.33795002
r	1733571228093	233	-0.15900001	9.868051	0.71400005
e	1733571227860	149	-0.33405003	9.793051	0.83595
h	1733571227711	584	-0.03195	9.87195	0.70695
SP	1733571227127	164	-0.156	9.86295	0.99405
s	1733571226963	216	-0.24000001	9.814951	0.86505
d	1733571226747	233	-0.17595	9.817051	1.3630501
r	1733571226514	150	0.33600003	10.1959505	1.2580501
o	1733571226364	82	-0.28305	9.946951	0.975
w	1733571226282	582	-0.16395001	9.766951	1.14495
SP	1733571225700	115	-0.3	9.772051	0.84405005
g	1733571225585	134	-0.120000005	9.847951	0.82395005
n	1733571225451	205	-0.36	9.82695	1.0639501
i	1733571225246	199	-0.37695003	10.023001	0.513
p	1733571225047	449	-0.17805001	9.669001	1.0540501
y	1733571224598	161	-0.015000001	9.786	0.42900002
T	1733571224437	1200	-0.56100005	9.949051	1.3939501
NL	1733571223237	1992	-0.20205002	9.589951	1.41795
o	1733571221245	221	-0.47205	9.93	1.5450001
l	1733571221024	166	-0.13005	9.8869505	1.69605
l	1733571220858	345	-0.11805001	9.834001	1.5139501
e	1733571220513	194	-0.171	9.729	1.5790501
H	1733571220319	0	-0.264	9.726001	1.0330501
